Hotel,Area,Room,Demand,Occupancy,ADR,Room_Revenue,F&B_Revenue,Total_Revenue,RevPAR,Supply,Date
樂樂⽇暉溫泉酒店,Others,48,319,0.22149999999999997,2356.0,751685,0,751685,521.8539999999999,1440,2019-11-30
澎湖福朋喜來登酒店,Others,331,2997,0.3018,2125.0,6369537,10013216,18318230,641.325,9930,2019-11-30
耐斯王⼦⼤飯店,Others,245,4670,0.6354,2298.0,10733805,15346833,27316230,1460.1491999999998,7350,2019-11-30
瓏⼭林台北中和飯店,Others,126,1791,0.4738,2446.0,4379981,3330140,8876690,1158.9148,3780,2019-11-30
碧特弗⼤飯店,Others,54,495,0.3056,2406.0,1191085,197490,1388575,735.2736,1620,2019-11-30
美麗春天⼤飯店,Others,34,315,0.30879999999999996,2407.0,758317,261790,1020107,743.2815999999999,1020,2019-11-30
遠百企業觀光旅館,Others,40,71,0.0592,1003.0,71200,0,71200,59.3776,1200,2019-11-30
幼獅⼤飯店,Others,55,425,0.2576,1537.0,653200,0,684400,395.9312,1650,2019-11-30
⼭泉⼤飯店,Others,146,3767,0.86,1983.0,7470514,1215165,9142820,1705.3799999999999,4380,2019-11-30
悅川酒店,Others,103,2330,0.754,3724.0,8675777,6309394,14985171,2807.896,3090,2019-11-30
台東桂⽥喜來登酒店,Others,278,4046,0.4851,2618.0,10592745,14165667,25531251,1269.9918,8340,2019-11-30
寶華⼤飯店,Others,78,180,0.07690000000000001,1642.0,295633,0,297633,126.26980000000002,2340,2019-11-30
⻑榮桂冠酒店(基隆),Others,140,3625,0.8631,2517.0,9125765,5833658,17825046,2172.4227,4200,2019-11-30
鈺通⼤飯店,Others,120,1225,0.3403,1701.0,2084327,4819418,17825046,578.8503,3600,2019-11-30
陸島酒店,Others,47,801,0.5681,1441.0,1154579,128560,17825046,818.6321,1410,2019-11-30
Total,Total,28473,625571,0.73,3774.54,2361239677,2327790894,5309343261,2764.3,854190,2019-11-30
