Hotel,Area,Room,Demand,Occupancy,ADR,Room_Revenue,F&B_Revenue,Total_Revenue,RevPAR,Supply,Date
義華酒店,Taipei,149,573,0.1240528252868586,3920.0,2246160,205954,8560258,486.2870751244857,4619,2019-08-31
華園大飯店,Kaohsiung,269,6752,0.8096894112003837,1479.591084123223,9990199,3068250,14125221,1198.00923372107,8339,2019-08-31
華王大飯店,Kaohsiung,297,2054,0.2230911263169328,1482.77458617332,3045619,842023,3909414,330.7938525035299,9207,2019-08-31
高雄國賓大飯店,Kaohsiung,453,11806,0.8407035533717867,2000.808571912587,23621546,38831572,64434614,1682.086876023642,14043,2019-08-31
漢來大飯店,Kaohsiung,535,12733,0.7677419354838709,2972.687347836331,37851228,66119718,119220428,2282.2567380162795,16585,2019-08-31
高雄福華大飯店,Kaohsiung,271,6748,0.8032377097964528,2143.0,14460964,18250036,35898979,1721.3384120937983,8401,2019-08-31
寒軒國際大飯店,Kaohsiung,380,8544,0.7252971137521222,1885.132256554307,16106570,14698223,31871052,1367.2809847198641,11780,2019-08-31
麗尊大酒店,Kaohsiung,198,4640,0.7559465623981753,2170.153448275862,10069512,14885266,26707798,1640.5200391006842,6138,2019-08-31
義大皇家酒店,Kaohsiung,656,13297,0.6538650668764752,3027.0,40250019,26582674,73285631,1979.2495574350903,20336,2019-08-31
福容大飯店 高雄,Kaohsiung,250,5073,0.6545806451612903,1814.297260003942,9203930,13167906,22391162,1187.6038709677416,7750,2019-08-31
晶英國際行館,Kaohsiung,147,1371,0.3008558262014483,6332.913931436908,8682425,10604651,21920887,1905.2940531051129,4557,2019-08-31
全國大飯店,Taichung,178,3466,0.6281261326567597,2044.453548759377,7086076,11514267,20736406,1284.1747009786156,5518,2019-08-31
長榮桂冠酒店(台中),Taichung,354,8378,0.7634408602150538,2209.202076867988,18508695,25648673,49028592,1686.5951339529802,10974,2019-08-31
台中福華大飯店,Taichung,155,3475,0.7232049947970863,2720.597985611511,9454078,9403753,21276616,1967.5500520291364,4805,2019-08-31
台中金典酒店,Taichung,222,5343,0.7763731473408892,3037.297959947595,16228283,18726129,49656309,2358.0765765765764,6882,2019-08-31
海灣藝術酒店,Taichung,226,1968,0.2809020839280617,1447.988821138211,2849642,482509,3441597,406.7430773622609,7006,2019-08-31
裕元花園酒店,Taichung,149,3448,0.7464819224940463,3141.337877030162,10831333,31239614,47181890,2344.9519376488415,4619,2019-08-31
台中港酒店,Taichung,200,3706,0.597741935483871,2707.181057744198,10032813,3747326,14657735,1618.19564516129,6200,2019-08-31
花蓮亞士都飯店,Hualien,167,2048,0.395595904964265,1362.79296875,2791000,1570000,4379567,539.1153177515936,5177,2019-08-31
花蓮翰品酒店,Hualien,197,5076,0.8311773374815785,2775.031126871552,14086058,7942909,22593003,2306.542983461601,6107,2019-08-31
美侖大飯店,Hualien,343,8521,0.8013730837957302,2510.127801901185,21388799,10588471,33401886,2011.5488573309506,10633,2019-08-31
遠雄悅來大飯店,Hualien,381,7711,0.6528659723986114,3648.162235767086,28130979,17295006,54224314,2381.7609855219707,11811,2019-08-31
瑞穗天合國際觀光酒店,Hualien,198,3638,0.5927012056044314,8218.987630566246,29900677,12977706,48853358,4871.403877484523,6138,2019-08-31
晶悅國際飯店,Taoyuan-Hsinchu-Miaoli,388,8600,0.7149983372131693,1811.510813953488,15578993,9950645,27085756,1295.227219820419,12028,2019-08-31
尊爵天際大飯店,Taoyuan-Hsinchu-Miaoli,250,6393,0.8249032258064516,2301.583607070233,14714024,22229983,37287588,1898.5837419354839,7750,2019-08-31
南方莊園渡假飯店,Taoyuan-Hsinchu-Miaoli,111,2656,0.7718686428363848,4142.504518072289,11002492,9830925,26363197,3197.46934030805,3441,2019-08-31
台北諾富特華航桃園機場飯店,Taoyuan-Hsinchu-Miaoli,516,10991,0.6871092773193298,2840.706396142298,31222204,12680148,49069926,1951.8757189297323,15996,2019-08-31
桃園喜來登酒店,Taoyuan-Hsinchu-Miaoli,187,1061,0.1830257029498016,2551.208294062205,2706832,5677955,9321694,466.93669139209925,5797,2019-08-31
新竹喜來登大飯店,Taoyuan-Hsinchu-Miaoli,386,10187,0.8513287648336955,3179.278099538628,32387306,36556380,78310500,2706.610897543039,11966,2019-08-31
新竹老爺大酒店,Taoyuan-Hsinchu-Miaoli,208,4413,0.6843982630272953,3181.87015635622,14041593,12905565,28314969,2177.6664081885856,6448,2019-08-31
新竹國賓大飯店,Taoyuan-Hsinchu-Miaoli,257,5879,0.737918915526547,3007.968532063276,17683847,29973381,51912124,2219.6368771181124,7967,2019-08-31
尊爵大飯店,Taoyuan-Hsinchu-Miaoli,231,5268,0.7356514453288647,2315.005884586181,12195451,15418336,29394202,1703.037424940651,7161,2019-08-31
古華花園飯店,Taoyuan-Hsinchu-Miaoli,255,6918,0.8751423149905123,2922.982364845331,20221192,20559803,42819235,2558.0255534471853,7905,2019-08-31
福容大飯店 桃園,Taoyuan-Hsinchu-Miaoli,182,4367,0.7740163062743708,1788.200595374399,7809072,3960651,12308774,1384.096419709323,5642,2019-08-31
福容大飯店 林口,Taoyuan-Hsinchu-Miaoli,149,4046,0.8759471747131413,2155.524468610974,8721252,2920040,11677526,1888.125568304828,4619,2019-08-31
豐邑喜來登大飯店,Taoyuan-Hsinchu-Miaoli,384,3396,0.2852822580645161,3178.966136631331,10795769,5080993,17305967,906.9026377688173,11904,2019-08-31
馥藝金鬱金香酒店,Taoyuan-Hsinchu-Miaoli,191,4599,0.7767269042391488,1823.443139813003,8386015,4052115,12676700,1416.3173450430672,5921,2019-08-31
陽明山中國麗緻大飯店,Scenery,47,439,0.3013040494166095,3869.788154897494,1698837,1650934,5289564,1165.9828414550445,1457,2019-08-31
趣淘漫旅,Scenery,198,4193,0.6831215379602477,3242.123539232054,13594224,3464191,20065520,2214.7644183773223,6138,2019-08-31
高雄圓山大飯店,Scenery,107,2129,0.6418450406994272,2417.558008454674,5146981,6975172,13895732,1551.6976183298164,3317,2019-08-31
礁溪老爺大酒店,Scenery,193,4989,0.8338626107304028,6891.668871517338,34382536,26969994,74460818,5746.704997492896,5983,2019-08-31
涵碧樓大飯店,Scenery,96,2622,0.8810483870967742,14164.82646834477,37140175,6718499,47438710,12479.897513440857,2976,2019-08-31
雲品溫泉酒店日月潭,Scenery,211,4987,0.762421648066045,8848.966512933628,44129796,25115663,74062223,6746.6436324721,6541,2019-08-31
日月行館,Scenery,92,971,0.3404628330995793,10021.26982492276,9730653,2739207,12678288,3411.869915848528,2852,2019-08-31
凱撒大飯店,Scenery,281,8370,0.9608540925266904,6818.010752688172,57066750,8941619,68692193,6551.113534611411,8711,2019-08-31
墾丁福華渡假飯店,Scenery,458,10611,0.7473587829271728,4239.033738573179,44980387,12449226,59107813,3168.0790956472747,14198,2019-08-31
東方渡假酒店,Scenery,112,40,0.01152073732718894,2459.575,98383,0,98383,28.336117511520737,3472,2019-08-31
知本老爺大酒店,Scenery,182,4090,0.7249202410492733,4227.128361858191,17288955,10362771,31576149,3064.33091102446,5642,2019-08-31
太魯閣晶英酒店,Scenery,160,3509,0.7074596774193549,8617.589911655743,30239123,9136145,44048127,6096.597379032259,4960,2019-08-31
福容大飯店 福隆,Scenery,174,2930,0.5431961438635521,5377.637883959044,15756479,9944081,26360391,2921.112161661105,5394,2019-08-31
龍谷大飯店,Scenery,189,828,0.141321044546851,1930.018115942029,1598055,530488,2337180,272.7521761392729,5859,2019-08-31
阿里山賓館,Scenery,35,335,0.3087557603686636,6696.752238805971,2243412,0,2243412,2067.6608294930875,1085,2019-08-31
名都觀光渡假大飯店,Scenery,97,1968,0.6544728965746591,1065.955284552846,2097800,3645340,5826254,697.6388427003661,3007,2019-08-31
阿里山賓館(新館),Scenery,104,1750,0.542803970223325,6258.931428571429,10953130,5781450,17069000,3397.372828784119,3224,2019-08-31
墾丁怡灣渡假酒店,Scenery,236,3400,0.4647348277747403,3043.283235294118,10347163,251500,10861653,1414.3197102241663,7316,2019-08-31
福容大飯店 淡水漁人碼頭,Others,198,3702,0.603128054740958,4699.65018908698,17398105,15607640,35421992,2834.490876507006,6138,2019-08-31
大板根渡假酒店,Others,95,2501,0.8492359932088285,4716.001599360256,11794720,13190321,41240539,4004.99830220713,2945,2019-08-31
板橋凱撒大飯店,Others,400,11168,0.9006451612903226,3960.166278653295,44227137,13588822,57916667,3566.7045967741938,12400,2019-08-31
台南大飯店,Others,152,2442,0.5182512733446519,2053.449221949222,5014523,9185166,15594445,1064.202674023769,4712,2019-08-31
大億麗緻酒店,Others,315,6151,0.6299027137736816,3163.588684766705,19459234,27618128,53192191,1992.7530977982594,9765,2019-08-31
台糖長榮酒店(台南),Others,197,4575,0.7491403307679712,2755.007868852459,12604161,17942375,31701210,2063.8875061404947,6107,2019-08-31
香格里拉台南遠東國際大飯店,Others,331,7185,0.7002241496930124,3608.311621433542,25925719,23639776,55464193,2526.626936945717,10261,2019-08-31
台南大員皇冠假日酒店,Others,231,3912,0.5462924172601592,3136.554192229039,12270200,14564048,29514143,1713.4757715402877,7161,2019-08-31
蘭城晶英酒店,Others,193,5394,0.9015544041450777,9723.537634408602,52448762,44453974,108392410,8766.298178171486,5983,2019-08-31
長榮鳳凰酒店(礁溪),Others,231,6094,0.8509984639016898,5672.876271742698,34570508,20540239,62440794,4827.608993157381,7161,2019-08-31
綠舞國際觀光飯店,Others,104,1124,0.3486352357320099,5889.862989323843,6620206,3311259,11074432,2053.4137717121585,3224,2019-08-31
麒麟大飯店,Others,167,1753,0.3386130963878694,3140.155733029093,5504693,1727750,7496349,1063.297855901101,5177,2019-08-31
娜路彎大酒店,Others,276,6015,0.7030154277699859,3969.907564422278,23878994,14243020,45434269,2790.906264609631,8556,2019-08-31
樂樂日暉溫泉酒店,Others,48,0,0.0,0.0,0,0,0,0.0,1488,2019-08-31
耐斯王子大飯店,Others,245,4556,0.5998683344305464,2293.173397717296,10447698,14450733,26191027,1375.6021066491114,7595,2019-08-31
澎湖福朋喜來登酒店,Others,331,5469,0.532988987428126,2957.562260010971,16174908,15432208,35230878,1576.348114218887,10261,2019-08-31
瓏山林台北中和飯店,Others,126,1337,0.3422939068100359,2520.716529543755,3370198,2546976,6816299,862.8259088581672,3906,2019-08-31
和昇帝景飯店,Others,60,747,0.4016129032258065,2377.167336010709,1775744,2760,1778504,954.701075268817,1860,2019-08-31
碧特弗大飯店,Others,54,511,0.3052568697729988,2228.317025440313,1138670,61247,1199917,680.2090800477897,1674,2019-08-31
美麗春天大飯店,Others,34,321,0.3045540796963947,2258.401869158879,724947,81189,806136,687.8055028463,1054,2019-08-31
遠百企業觀光旅館,Others,40,76,0.06129032258064516,1000.0,76000,0,76000,61.29032258064516,1240,2019-08-31
幼獅大飯店,Others,53,60,0.03651856360316495,8725.0,523500,0,566060,318.6244674376142,1643,2019-08-31
山泉大飯店,Others,167,1788,0.3453737685918485,2064.956375838926,3692142,649606,4570261,713.1817655012553,5177,2019-08-31
悅川酒店,Others,103,2582,0.808643908549953,3955.014329976762,10211847,7658670,17870517,3198.1982461634825,3193,2019-08-31
台東桂田喜來登酒店,Others,278,4698,0.5451380830819216,3119.400595998297,14654944,13028838,28406123,1700.5040612671153,8618,2019-08-31
長榮桂冠酒店(基隆),Others,140,3353,0.7725806451612903,3112.890545779899,10437522,6555719,20292003,2404.9589861751156,4340,2019-08-31
鈺通大飯店,Others,120,923,0.2481182795698925,1701.288190682557,1570289,3571370,5174024,422.12069892473124,3720,2019-08-31
寶華大飯店,Others,78,503,0.2080231596360629,2062.34393638171,1037359,5640,1044999,429.01530190239885,2418,2019-08-31
陸島酒店,Others,47,495,0.3397391901166781,1525.488888888889,755117,74240,829557,518.2683596431023,1457,2019-08-31
Total,Total,28838,617355,0.69,3783.62,2335836515,2046793219,4922540038,2612.86,893978,2019-08-31
