Hotel,Area,Room,Demand,Occupancy,ADR,Room_Revenue,F&B_Revenue,Total_Revenue,RevPAR,Supply,Date
遠雄悅來大飯店,Hualien,381,4778,0.4180227471566054,2815.838426119715,13454076,10715512,29352340,1177.0845144356954,11811,2019-12-31
瑞穗天合國際觀光酒店,Hualien,198,3612,0.6080808080808081,6812.135658914729,24605434,12266839,42159372,4142.3289562289565,6138,2019-12-31
晶悅國際飯店,Taoyuan-Hsinchu-Miaoli,383,7843,0.6825935596170584,1679.231289047558,13170211,7059436,21311146,1146.232463011314,11873,2019-12-31
尊爵天際大飯店,Taoyuan-Hsinchu-Miaoli,250,6801,0.9068,2330.749448610498,15851427,26914852,43354256,2113.5235999999995,7750,2019-12-31
南方莊園渡假飯店,Taoyuan-Hsinchu-Miaoli,111,2442,0.7333333333333333,4234.572072072072,10340825,14692294,29798797,3105.3528528528527,3441,2019-12-31
台北諾富特華航桃園機場飯店,Taoyuan-Hsinchu-Miaoli,516,12193,0.7876614987080104,2732.937997211515,33322713,24130904,62870335,2152.6300387596903,15996,2019-12-31
桃園喜來登酒店,Taoyuan-Hsinchu-Miaoli,187,2219,0.3955436720142603,2749.390265885534,6100897,8691035,16159453,1087.5039215686274,5797,2019-12-31
新竹喜來登大飯店,Taoyuan-Hsinchu-Miaoli,386,10947,0.9453367875647668,3606.389604457842,39479147,45190677,95711807,3409.2527633851464,11966,2019-12-31
新竹老爺大酒店,Taoyuan-Hsinchu-Miaoli,208,4706,0.7541666666666667,3037.206544836379,14293094,13474270,29289519,2290.559935897436,6448,2019-12-31
新竹國賓大飯店,Taoyuan-Hsinchu-Miaoli,257,6361,0.8250324254215304,2939.060839490646,18695366,35836992,59596438,2424.8204928664068,7967,2019-12-31
尊爵大飯店,Taoyuan-Hsinchu-Miaoli,231,5997,0.8653679653679653,2199.263465065866,13188983,13654399,28824670,1903.1721500721499,7161,2019-12-31
古華花園飯店,Taoyuan-Hsinchu-Miaoli,255,6861,0.8968627450980392,2861.766360588836,19634579,16704595,38441303,2566.6116339869286,7905,2019-12-31
福容大飯店 桃園,Taoyuan-Hsinchu-Miaoli,182,4640,0.8498168498168498,1627.33275862069,7550824,4412869,12522108,1382.9347985347988,5642,2019-12-31
福容大飯店 林口,Taoyuan-Hsinchu-Miaoli,149,4057,0.9076062639821029,1822.729603155041,7394814,4875612,12284011,1654.3208053691278,4619,2019-12-31
豐邑喜來登大飯店,Taoyuan-Hsinchu-Miaoli,384,2737,0.2375868055555556,4808.080014614541,13159715,4435867,19198189,1142.336371527778,11904,2019-12-31
馥藝金鬱金香酒店,Taoyuan-Hsinchu-Miaoli,191,3128,0.5458987783595114,2090.398976982097,6538768,5144229,12018715,1141.146247818499,5921,2019-12-31
陽明山中國麗緻大飯店,Scenery,47,620,0.4397163120567376,4169.427419354839,2585045,2864170,7968442,1833.3652482269506,1457,2019-12-31
趣淘漫旅,Scenery,198,3898,0.6562289562289563,2739.599281682914,10678958,3418213,15725108,1797.804377104377,6138,2019-12-31
高雄圓山大飯店,Scenery,107,1984,0.6180685358255452,2344.795362903226,4652074,13605810,18992496,1449.2442367601247,3317,2019-12-31
礁溪老爺大酒店,Scenery,197,4845,0.8197969543147208,7197.462332301342,34871705,23938947,70043952,5900.457698815567,6107,2019-12-31
涵碧樓大飯店,Scenery,96,2307,0.8010416666666667,13912.80494148245,32096841,6523537,41867390,11144.736458333338,2976,2019-12-31
雲品溫泉酒店日月潭,Scenery,211,5459,0.8624012638230648,7598.129327715699,41478188,24423793,70662485,6552.6363349131125,6541,2019-12-31
日月行館,Scenery,92,950,0.3442028985507246,10000.0,9500000,2690498,12151172,3442.028985507246,2852,2019-12-31
凱撒大飯店,Scenery,281,7114,0.8438908659549229,4433.537250491988,31540184,7596624,41021721,3741.4215895610914,8711,2019-12-31
墾丁福華渡假飯店,Scenery,458,8166,0.5943231441048035,2541.260715160421,20751935,10524728,33058846,1510.330058224163,14198,2019-12-31
知本老爺大酒店,Scenery,182,4605,0.8434065934065934,3619.086427795874,16665893,10270287,30823210,3052.361355311355,5642,2019-12-31
太魯閣晶英酒店,Scenery,160,3649,0.7602083333333334,7085.213483146067,25853944,8938223,38627128,5386.238333333334,4960,2019-12-31
福容大飯店 福隆,Scenery,174,1634,0.3130268199233717,3591.861689106487,5869102,4612819,10638062,1124.3490421455942,5394,2019-12-31
龍谷大飯店,Scenery,189,2165,0.3818342151675485,1866.444341801386,4040852,1455176,5815294,712.6723104056439,5859,2019-12-31
阿里山賓館,Scenery,35,543,0.5171428571428571,5259.43093922652,2855871,0,2855871,2719.8771428571436,1085,2019-12-31
名都觀光渡假大飯店,Scenery,97,1785,0.6134020618556701,946.8285714285714,1690089,3190115,5011206,580.7865979381444,3007,2019-12-31
阿里山賓館(新館),Scenery,104,2653,0.8503205128205128,5255.699585375047,13943371,7941088,22349639,4469.029166666666,3224,2019-12-31
墾丁怡灣渡假酒店,Scenery,236,1625,0.2295197740112994,2518.566153846154,4092670,424935,4591601,578.0607344632767,7316,2019-12-31
福容大飯店 淡水漁人碼頭,Others,198,3117,0.5247474747474747,4276.269810715432,13329133,16849839,32183539,2243.9617845117846,6138,2019-12-31
大板根渡假酒店,Others,95,2448,0.8589473684210527,4705.384395424837,11518781,16318512,46545953,4041.6775438596496,2945,2019-12-31
板橋凱撒大飯店,Others,400,9578,0.7981666666666667,4050.346940906244,38794223,9043316,47924051,3232.8519166666674,12400,2019-12-31
台南大飯店,Others,152,3442,0.7548245614035087,2007.812318419524,6910890,11026906,19487936,1515.5460526315792,4712,2019-12-31
大億麗緻酒店,Others,315,7359,0.7787301587301587,3062.870226933007,22539662,30386954,58976860,2385.1494179894175,9765,2019-12-31
台糖長榮酒店(台南),Others,197,5089,0.861082910321489,2376.434073491845,12093673,23669802,37708051,2046.3067681895093,6107,2019-12-31
香格里拉台南遠東國際大飯店,Others,331,7875,0.7930513595166163,3468.327365079365,27313078,29269563,63931877,2750.5617321248737,10261,2019-12-31
台南大員皇冠假日酒店,Others,231,3909,0.564069264069264,3110.486313635201,12158891,15680516,30646250,1754.529725829726,7161,2019-12-31
蘭城晶英酒店,Others,193,4588,0.7924006908462867,8686.72733217088,39854705,34871737,84464422,6883.368739205526,5983,2019-12-31
長榮鳳凰酒店(礁溪),Others,231,5036,0.7266955266955267,5661.537529785544,28511503,20284523,56140545,4114.213997113998,7161,2019-12-31
綠舞國際觀光飯店,Others,104,976,0.3128205128205128,5582.498975409836,5448519,4142233,10629404,1746.3201923076922,3224,2019-12-31
麒麟大飯店,Others,167,2362,0.4714570858283433,4125.676545300593,9744848,3357169,13362841,1945.0794411177644,5177,2019-12-31
