Hotel,Area,Room,Demand,Occupancy,ADR,Room_Revenue,F&B_Revenue,Total_Revenue,RevPAR,Supply,Date
名都觀光渡假⼤飯店,Scenery,97,2531,0.8417,915.0,2316370,3123398,5547006,770.1555,3007,2019-03-31
陽明⼭中國麗緻⼤飯店,Scenery,47,593,0.40700000000000003,4107.0,2435336,2895831,7395880,1671.5490000000002,1457,2019-03-31
趣淘漫旅,Scenery,198,2151,0.3504,2693.0,5793148,3432522,10474153,943.6272,6138,2019-03-31
⾼雄圓⼭⼤飯店,Scenery,107,2181,0.6575,2248.0,4902741,11101210,16731735,1478.06,3317,2019-03-31
礁溪老爺⼤酒店,Scenery,193,4573,0.7643000000000001,6428.0,29395548,21845099,60290427,4912.920400000001,5983,2019-03-31
涵碧樓⼤飯店,Scenery,96,2408,0.8090999999999999,14055.0,33843990,3122211,39795111,11371.9005,2976,2019-03-31
雲品溫泉酒店⽇⽉潭,Scenery,211,4509,0.6893,7533.0,33964595,21037809,58795738,5192.4969,6541,2019-03-31
⽇⽉⾏館,Scenery,92,756,0.2651,10026.0,7580000,2151604,9795453,2657.8926,2852,2019-03-31
凱撒⼤飯店,Scenery,281,7833,0.8992,3388.0,26540103,11853409,40290014,3046.4896,8711,2019-03-31
墾丁福華渡假飯店,Scenery,458,8081,0.5692,2520.0,20361583,10060458,32192317,1434.384,14198,2019-03-31
東⽅渡假酒店,Scenery,112,902,0.25980000000000003,2762.0,2490917,2037037,4527954,717.5676000000001,3472,2019-03-31
知本老爺⼤酒店,Scenery,182,4122,0.7306,3577.0,14745176,8589155,26759367,2613.3562,5642,2019-03-31
太魯閣晶英酒店,Scenery,160,2789,0.5623,6573.0,18331586,6727083,27886359,3695.9979000000003,4960,2019-03-31
福容⼤飯店福隆,Scenery,174,1327,0.24600000000000002,4216.0,5594269,3237351,9287309,1037.1360000000002,5394,2019-03-31
龍⾕⼤飯店,Scenery,189,1274,0.21739999999999998,1980.0,2522975,828132,3737543,430.45199999999994,5859,2019-03-31
阿⾥⼭賓館,Scenery,35,571,0.5263,6956.0,3971782,0,3971782,3660.9428,1085,2019-03-31
阿⾥⼭賓館(新館),Scenery,102,2830,0.895,6852.0,19391641,9561628,29517338,6132.54,3162,2019-03-31
墾丁怡灣渡假酒店,Scenery,175,1136,0.2094,2672.0,3035615,718965,3898980,559.5168,5425,2019-03-31
福容⼤飯店淡⽔漁⼈碼頭,Others,198,2687,0.4378,4225.0,11353071,14970859,28069285,1849.7050000000002,6138,2019-03-31
⼤板根渡假酒店,Others,95,2443,0.8295,4611.0,11265386,11360278,36675859,3824.8245,2945,2019-03-31
板橋凱撒⼤飯店,Others,400,8924,0.7197,3432.0,30626725,13569794,45202547,2470.0104,12400,2019-03-31
台南⼤飯店,Others,152,3000,0.6367,2017.0,6050772,7907973,14966131,1284.2239000000002,4712,2019-03-31
⼤億麗緻酒店,Others,315,7467,0.7646999999999999,2984.0,22280118,25124854,55046600,2281.8648,9765,2019-03-31
台糖⻑榮酒店(台南),Others,197,5029,0.8234999999999999,2427.0,12207340,19989074,33706985,1998.6344999999997,6107,2019-03-31
香格⾥拉台南遠東國際⼤飯店,Others,333,7820,0.7575,3656.0,28590888,23579716,59021191,2769.4199999999996,10323,2019-03-31
台南⼤員皇冠假⽇酒店,Others,231,3592,0.5015999999999999,3091.0,11102078,11929276,25332617,1550.4455999999998,7161,2019-03-31
蘭城晶英酒店,Others,193,2610,0.4362,8700.0,22706676,25631282,54297407,3794.9399999999996,5983,2019-03-31
⻑榮鳳凰酒店(礁溪),Others,231,4278,0.5974,5552.0,23752805,15503922,45892524,3316.7648000000004,7161,2019-03-31
綠舞國際觀光飯店,Others,104,691,0.2143,5684.0,3927613,3150383,8542419,1218.0811999999999,3224,2019-03-31
麒麟⼤飯店,Others,167,1351,0.261,4940.0,6673945,1398490,8330309,1289.3400000000001,5177,2019-03-31
娜路彎⼤酒店,Others,276,4518,0.5281,3420.0,15450083,11932171,31704348,1806.102,8556,2019-03-31
澎湖福朋喜來登酒店,Others,331,4276,0.4167,1911.0,8170608,12736579,23940467,796.3137,10261,2019-03-31
耐斯王⼦⼤飯店,Others,245,4955,0.6524,2099.0,10402601,14007970,25721524,1369.3876,7595,2019-03-31
和昇帝景飯店,Others,60,988,0.5312,2554.0,2523810,5850,2529660,1356.6848,1860,2019-03-31
瓏⼭林台北中和飯店,Others,126,1605,0.41090000000000004,2688.0,4314355,2306756,7972735,1104.4992000000002,3906,2019-03-31
碧特弗⼤飯店,Others,54,818,0.4886,2085.0,1705335,103083,1808418,1018.731,1674,2019-03-31
美麗春天⼤飯店,Others,34,517,0.4905,2100.0,1085721,136644,1222365,1030.05,1054,2019-03-31
遠百企業觀光旅館,Others,40,77,0.0621,1003.0,77200,0,77200,62.286300000000004,1240,2019-03-31
幼獅⼤飯店,Others,53,396,0.24100000000000002,1103.0,436980,0,465540,265.82300000000004,1643,2019-03-31
⼭泉⼤飯店,Others,167,2136,0.41259999999999997,2145.0,4581453,51549,4876844,885.0269999999999,5177,2019-03-31
悅川酒店,Others,103,2131,0.6674,2730.0,5818284,5697805,11866928,1822.002,3193,2019-03-31
台東桂⽥喜來登酒店,Others,290,4009,0.4459,2599.0,10421365,11095005,22185084,1158.8941,8990,2019-03-31
寶華⼤飯店,Others,78,157,0.0649,1205.0,189176,0,191176,78.2045,2418,2019-03-31
⻑榮桂冠酒店(基隆),Others,140,3541,0.8159000000000001,2350.0,8322988,4929411,16210917,1917.3650000000002,4340,2019-03-31
鈺通⼤飯店,Others,120,1261,0.33899999999999997,1999.0,2520436,5018248,7552185,677.661,3720,2019-03-31
陸島酒店,Others,47,375,0.25739999999999996,1840.0,690103,59840,768523,473.61599999999993,1457,2019-03-31
樂樂⽇暉溫泉酒店,Others,0,0,0.0,0.0,0,0,0,0.0,0,2019-03-31
Total,Total,29417,629263,0.69,3608.87,2270931477,2125867674,4969167735,2490.26,911927,2019-03-31
