Hotel,Area,Room,Supply,Occupancy,ADR,Room_Revenue,F&B_Revenue,Total_Revenue,RevPAR,Demand,Date
海灣藝術酒店,Taichung,226,7006,0.31,1920.6,4179231,810563,5005399,596.52,2176,10/1/2019
涵碧樓⼤飯店,Scenery,96,2976,0.8,14046.81,33614016,6729301,44334336,11295.03,2393,10/1/2019
漢來⼤飯店,Kaohsiung,535,16585,0.82,2893.93,39117210,61463288,114749150,2358.59,13517,10/1/2019
澎湖福朋喜來登酒店,Others,331,10261,0.4,2520.94,10471964,12298760,25740947,1020.56,4154,10/1/2019
瑞穗天合國際觀光酒店,Hualien,198,6138,0.58,7552.81,26774712,12044156,43962698,4362.12,3545,10/1/2019
瓏⼭林台北中和飯店,Others,126,3906,0.46,2410.53,4348601,3138249,8639900,1113.31,1804,10/1/2019
知本老爺大酒店,Scenery,182,5642,0.76,3727.98,16004225,9372645,29199869,2836.62,4293,10/1/2019
碧特弗⼤飯店,Others,54,1674,0.29,2422.84,1177498,169005,1346503,703.4,486,10/1/2019
礁溪老爺大酒店,Scenery,197,6107,0.81,6608.84,32726973,23117589,66372822,5358.93,4952,10/1/2019
神旺⼤飯店,Taipei,268,8308,0.84,2397.61,16826397,25660303,45908035,2025.32,7018,10/1/2019
福容大飯店(台北一館),Taipei,120,3720,0.55,3028.81,6190886,11081760,18524900,1664.22,2044,10/1/2019
福容大飯店(林口),Taoyuan-Hsinchu-Miaoli,149,4619,0.93,1874.45,8062001,4752834,12831808,1745.4,4301,10/1/2019
福容大飯店(桃園),Taoyuan-Hsinchu-Miaoli,182,5642,0.85,1873.2,8989473,7700910,17143124,1593.31,4799,10/1/2019
福容大飯店(淡水漁人碼頭),Others,198,6138,0.58,4185.8,14838662,15881371,32715870,2417.51,3545,10/1/2019
福容大飯店(福隆),Scenery,174,5394,0.32,4742.53,8176130,5270154,13818117,1515.78,1724,10/1/2019
福容大飯店(高雄),Kaohsiung,250,7750,0.73,1703.99,9663333,302908,9986770,1246.88,5671,10/1/2019
福華大飯店,Taipei,606,18786,0.69,3944.52,51472000,41060000,107849000,2739.91,13049,10/1/2019
第一⼤飯店,Taipei,176,5456,0.72,1589.55,6280296,3056058,28810293,1151.08,3951,10/1/2019
綠舞國際觀光飯店,Others,104,3224,0.32,5424.21,5570659,3544926,10500937,1727.87,1027,10/1/2019
美侖⼤飯店,Hualien,343,10633,0.62,2265.85,14952323,12329605,28611876,1406.22,6599,10/1/2019
美麗信花園酒店,Taipei,203,6293,0.83,2190.03,11475741,6747141,24366100,1823.57,5240,10/1/2019
美麗春天⼤飯店,Others,34,1054,0.29,2433.99,749668,224030,973698,711.26,308,10/1/2019
義大皇家酒店,Kaohsiung,656,20336,0.55,2817,31285602,21395027,55772308,1538.43,11106,10/1/2019
義華酒店,Taipei,149,4619,0.34,4038,6279090,185446,8203685,1359.4,1555,10/1/2019
老爺大酒店,Taipei,202,6262,0.91,4991.7,28582451,24227037,59369911,4564.43,5726,10/1/2019
耐斯王⼦⼤飯店,Others,245,7595,0.66,2304.25,11544307,15660947,28684377,1519.99,5010,10/1/2019
花蓮亞士都飯店,Hualien,167,5177,0.39,1311.23,2650000,1232565,3904430,511.88,2021,10/1/2019
花蓮翰品酒店,Hualien,197,6107,0.71,2434.1,10488539,10090707,21390420,1717.46,4309,10/1/2019
華園大飯店,Kaohsiung,269,8339,0.71,1475.51,8763054,5315475,14840807,1050.85,5939,10/1/2019
華泰王子大飯店,Taipei,216,6696,0.75,2953.52,14755803,9424576,26442325,2203.67,4996,10/1/2019
華王大飯店,Kaohsiung,297,9207,0.23,1594.82,3328388,921605,4282261,361.51,2087,10/1/2019
蘭城晶英酒店,Others,193,5983,0.7,9075.63,38271916,33874555,80685249,6396.78,4217,10/1/2019
裕元花園酒店,Taichung,149,4619,0.85,3300.99,13035623,27421480,45806191,2822.17,3949,10/1/2019
豐邑喜來登大飯店,Taoyuan-Hsinchu-Miaoli,384,11904,0.23,3847.17,10679731,4831827,16929670,897.15,2776,10/1/2019
豪景⼤酒店,Taipei,209,6479,0.68,2139.78,9440730,678286,10378436,1457.13,4412,10/1/2019
趣淘漫旅,Scenery,198,6138,0.64,2745.34,10739754,3672279,15913810,1749.72,3912,10/1/2019
遠百企業觀光旅館,Others,40,1240,0.06,1000,70000,0,70000,56.45,70,10/1/2019
遠雄悅來大飯店,Hualien,381,11811,0.5,3262.89,19423985,13058602,38381184,1644.57,5953,10/1/2019
鈺通⼤飯店,Others,120,3720,0.32,1828.61,2190675,6087291,8288889,588.89,1198,10/1/2019
長榮桂冠酒店(台中),Taichung,354,10974,0.78,2507.43,21588988,24620209,56638793,1967.29,8610,10/1/2019
長榮鳳凰酒店(礁溪),Others,231,7161,0.67,5496.33,26497794,21932992,56335633,3700.29,4821,10/1/2019
阿里山賓館,Scenery,35,1085,0.45,5662.46,2774603,0,2774603,2557.24,490,10/1/2019
阿里山賓館(新館),Scenery,104,3224,0.77,5491.12,13546590,7541943,21468956,4201.8,2467,10/1/2019
陸島酒店,Others,47,1457,0.67,1345.31,1303610,155360,1461830,894.72,969,10/1/2019
陽明⼭中國麗緻⼤飯店,Scenery,47,1457,0.51,4073.63,3026704,3048040,8414208,2077.35,743,10/1/2019
雲品溫泉酒店⽇⽉潭,Scenery,211,6541,0.79,7918.43,41065002,22881146,68506468,6278.09,5186,10/1/2019
首都大飯店,Taipei,129,3999,0.63,2973.92,7434800,2643590,10718945,1859.16,2500,10/1/2019
香格⾥拉台北遠東國際⼤飯店,Taipei,420,13020,0.74,5992.03,57847077,66336312,141995795,4442.94,9654,10/1/2019
香格里拉台南遠東國際大飯店,Others,331,10261,0.76,3646.3,28375528,26498420,61809951,2765.38,7782,10/1/2019
馥藝⾦鬱⾦香酒店,Taoyuan-Hsinchu-Miaoli,191,5921,0.63,2015.26,7492740,5718723,13519449,1265.45,3718,10/1/2019
⾼雄國賓⼤飯店,Kaohsiung,453,14043,0.83,2052.36,24061820,39826675,66090581,1713.44,11724,10/1/2019
高雄圓山大飯店,Scenery,107,3317,0.53,2493.55,4378670,10620393,15970082,1320.07,1756,10/1/2019
⾼雄福華⼤飯店,Kaohsiung,271,8401,0.8,2269.99,15165797,23453058,42518437,1805.24,6681,10/1/2019
麒麟⼤飯店,Others,167,5177,0.45,2820.07,6511550,2593240,9355931,1257.78,2309,10/1/2019
麗尊⼤酒店,Kaohsiung,198,6138,0.62,2175.14,8343844,18893656,28421566,1359.38,3836,10/1/2019
龍⾕⼤飯店,Scenery,189,5859,0.3,1878.16,3350638,1572214,5356689,571.88,1784,10/1/2019
⻄華⼤飯店,Taipei,343,10290,0.89,4496,41097756,20774271,67760957,3993.8,9141,11/1/2019
⻑榮桂冠酒店(基隆),Others,140,4200,0.86,2517,9125765,5833658,17825046,2172.42,3625,11/1/2019
三德⼤飯店,Taipei,287,8610,0.43,2008,7397734,692215,8622163,859.22,3684,11/1/2019
亞士都飯店,Taipei,40,1200,0.5,2231,1332128,0,1332128,1109.92,597,11/1/2019
亞都麗緻⼤飯店,Taipei,209,6270,0.88,4219,23354477,14079187,42435408,3724.53,5535,11/1/2019
兄弟大飯店,Taipei,250,7500,0.84,3401,21321104,40567714,66890993,2842.9,6269,11/1/2019
全國⼤飯店,Taichung,178,5340,0.69,2066,7665927,13132711,23006254,1435.46,3710,11/1/2019
六福客棧,Taipei,230,6900,0.84,1399,8109078,7917960,16481851,1175.02,5795,11/1/2019
凱撒⼤飯店,Scenery,281,8430,0.84,4434,31540184,7596624,41021721,3741.85,7114,11/1/2019
北投老爺酒店,Taipei,50,1500,0.63,5670,5386482,3306981,10162805,3590.81,950,11/1/2019
北投麗禧溫泉酒店,Taipei,66,1980,0.75,13616,20219309,10857408,39677305,10212,1485,11/1/2019
南方莊園渡假飯店,Taoyuan-Hsinchu-Miaoli,111,3330,0.73,4235,10340825,14692294,29798797,3105.53,2442,11/1/2019
古華花園飯店,Taoyuan-Hsinchu-Miaoli,255,7650,0.9,2862,19634579,16704595,38441303,2566.93,6861,11/1/2019
台中港酒店,Taichung,200,6000,0.56,2597,8667085,2649427,12160471,1444.45,3337,11/1/2019
台中福華大飯店,Taichung,155,4650,0.71,2594,8608356,12078917,23614597,1851.6,3319,11/1/2019
台中金典酒店,Taichung,222,6660,0.86,2872,16373623,23014195,54559824,2458.43,5701,11/1/2019
台北W飯店,Taipei,405,12150,0.91,8921,98795290,62894435,181867020,8130.6,11074,11/1/2019
台北中山雅樂軒酒店,Taipei,88,2640,0.92,4260,10334311,745814,12353431,3914.51,2426,11/1/2019
台北凱撒大飯店,Taipei,478,14340,0.95,3908,53391788,17362141,75890700,3722.76,13661,11/1/2019
台北君品大酒店,Taipei,286,8580,0.87,5021,37418374,54594858,96785492,4361.24,7453,11/1/2019
台北君悅酒店,Taipei,850,25500,0.89,6468,147271774,119484883,298525102,5775.28,22769,11/1/2019
台北寒舍喜來登大飯店,Taipei,688,20640,0.86,5235,93064414,118326902,235210659,4508.38,17776,11/1/2019
台北寒舍艾美酒店,Taipei,160,4800,0.91,9156,39921447,69169968,125613064,8316.39,4360,11/1/2019
台北有園飯店,Taipei,56,1680,0.94,2723,4296365,319045,4735319,2557.71,1578,11/1/2019
台北美福⼤飯店,Taipei,146,4380,0.74,6539,21127473,59729744,87061643,4823.82,3231,11/1/2019
台北花園⼤酒店,Taipei,241,7230,0.96,2318,16058417,24425305,44237504,2221.11,6928,11/1/2019
台北華國⼤飯店,Taipei,326,9780,0.85,3104,25652929,10356386,37893932,2622.88,8264,11/1/2019
台北萬豪酒店,Taipei,318,9540,0.97,6072,56395505,81186247,180005322,5911.7,9288,11/1/2019
台北諾富特華航桃園機場飯店,Taoyuan-Hsinchu-Miaoli,516,15480,0.79,2733,33322713,24130904,62870335,2152.78,12193,11/1/2019
台南大員皇冠假日酒店,Others,231,6930,0.56,3110,12158891,15680516,30646250,1754.35,3909,11/1/2019
台南⼤飯店,Others,152,4560,0.75,2008,6910890,11026906,19487936,1515.64,3442,11/1/2019
台東桂⽥喜來登酒店,Others,278,8340,0.49,2618,10592745,14165667,25531251,1269.99,4046,11/1/2019
台糖⻑榮酒店(台南),Others,197,5910,0.86,2376,12093673,23669802,37708051,2045.97,5089,11/1/2019
合尊酒店 S Hotel,Taipei,101,3030,0.8,3739,9084942,4017067,14475527,2998.68,2430,11/1/2019
名都觀光渡假大飯店,Scenery,97,2910,0.61,947,1690089,3190115,5011206,580.89,1785,11/1/2019
國王大飯店,Taipei,97,2910,0.75,1523,3304898,950386,4314495,1135.7,2170,11/1/2019
國聯⼤飯店,Taipei,243,7290,0.7,2374,12131282,1929905,15573253,1664.17,5110,11/1/2019
國賓大飯店,Taipei,422,12660,0.71,4021,36100274,87329524,131397386,2851.69,8978,11/1/2019
圓山大飯店,Taipei,500,15000,0.82,3846,47368119,66249800,129002865,3157.57,12315,11/1/2019
墾丁怡灣渡假酒店,Scenery,236,7080,0.23,2519,4092670,424935,4591601,578.11,1625,11/1/2019
墾丁福華渡假飯店,Scenery,458,13740,0.59,2541,20751935,10524728,33058846,1510.12,8166,11/1/2019
大億麗緻酒店,Others,315,9450,0.78,3063,22539662,30386954,58976860,2385.16,7359,11/1/2019
大板根渡假酒店,Others,95,2850,0.86,4705,11518781,16318512,46545953,4041.12,2448,11/1/2019
天成大飯店,Taipei,225,6750,0.98,3214,21348446,24679575,48786819,3162.9,6643,11/1/2019
太魯閣晶英酒店,Scenery,160,4800,0.76,7085,25853944,8938223,38627128,5386.02,3649,11/1/2019
娜路彎⼤酒店,Others,276,8280,0.52,3234,13817200,12591208,33940872,1668.42,4272,11/1/2019
寒舍艾麗酒店,Taipei,235,7050,0.87,6405,39500673,20597297,66290653,5603.09,6167,11/1/2019
寒軒國際大飯店,Kaohsiung,380,11400,0.77,1971,17316540,18550114,37010350,1519.05,8786,11/1/2019
寶華大飯店,Others,78,2340,0.08,1642,295633,0,297633,126.27,180,11/1/2019
尊爵大飯店,Taoyuan-Hsinchu-Miaoli,231,6930,0.87,2199,13188983,13654399,28824670,1903.01,5997,11/1/2019
尊爵天際⼤飯店,Taoyuan-Hsinchu-Miaoli,250,7500,0.91,2331,15851427,26914852,43354256,2113.75,6801,11/1/2019
山泉大飯店,Others,146,4380,0.86,1983,7470514,1215165,9142820,1705.38,3767,11/1/2019
幼獅大飯店,Others,55,1650,0.26,1537,653200,0,684400,395.93,425,11/1/2019
康華⼤飯店,Taipei,215,6450,0.8,2542,13173737,13340689,27166621,2042.24,5182,11/1/2019
悅川酒店,Others,103,3090,0.75,3724,8675777,6309394,14985171,2807.9,2330,11/1/2019
慶泰大飯店,Taipei,150,4500,0.88,2866,11285968,6987959,18816461,2508.04,3938,11/1/2019
新⽵喜來登⼤飯店,Taoyuan-Hsinchu-Miaoli,386,11580,0.95,3606,39479147,45190677,95711807,3408.75,10947,11/1/2019
新竹國賓大飯店,Taoyuan-Hsinchu-Miaoli,257,7710,0.83,2939,18695366,35836992,59596438,2424.67,6361,11/1/2019
新竹老爺大酒店,Taoyuan-Hsinchu-Miaoli,208,6240,0.75,3037,14293094,13474270,29289519,2290.51,4706,11/1/2019
日勝生加賀屋國際溫泉飯店,Taipei,90,2700,0.6,7657,12404368,9678452,29614993,4594.2,1620,11/1/2019
⽇⽉⾏館,Scenery,92,2760,0.34,10000,9500000,2690498,12151172,3442,950,11/1/2019
晶悅國際飯店,Taoyuan-Hsinchu-Miaoli,383,11490,0.68,1679,13170211,7059436,21311146,1146.09,7843,11/1/2019
晶英國際⾏館,Kaohsiung,147,4410,0.46,6176,12425482,11618737,27061562,2817.49,2012,11/1/2019
晶華酒店,Taipei,538,16140,0.91,5681,83091223,136897633,274440377,5147.55,14625,11/1/2019
板橋凱撒大飯店,Others,400,12000,0.8,4050,38794223,9043316,47924051,3232.71,9578,11/1/2019
桃園喜來登酒店,Taoyuan-Hsinchu-Miaoli,187,5610,0.4,2749,6100897,8691035,16159453,1087.23,2219,11/1/2019
樂樂日暉溫泉酒店,Others,48,1440,0.22,2356,751685,0,751685,521.85,319,11/1/2019
歐華酒店,Taipei,112,3360,0.66,2920,6444949,6164469,14050614,1917.86,2207,11/1/2019
洛碁⼤飯店花華本館,Taipei,112,3360,0.87,1767,5144779,0,5144779,1531.46,2912,11/1/2019
海灣藝術酒店,Taichung,226,6780,0.43,1416,4118068,1439641,5718413,607.61,2909,11/1/2019
涵碧樓⼤飯店,Scenery,96,2880,0.8,13913,32096841,6523537,41867390,11144.31,2307,11/1/2019
漢來⼤飯店,Kaohsiung,535,16050,0.86,3015,41553597,70384885,130354952,2588.98,13782,11/1/2019
澎湖福朋喜來登酒店,Others,331,9930,0.3,2125,6369537,10013216,18318230,641.33,2997,11/1/2019
瑞穗天合國際觀光酒店,Hualien,198,5940,0.61,6812,24605434,12266839,42159372,4142.38,3612,11/1/2019
瓏⼭林台北中和飯店,Others,126,3780,0.47,2446,4379981,3330140,8876690,1158.91,1791,11/1/2019
知本老爺大酒店,Scenery,182,5460,0.84,3619,16665893,10270287,30823210,3052.26,4605,11/1/2019
碧特弗⼤飯店,Others,54,1620,0.31,2406,1191085,197490,1388575,735.27,495,11/1/2019
礁溪老爺大酒店,Scenery,197,5910,0.82,7197,34871705,23938947,70043952,5900.1,4845,11/1/2019
神旺⼤飯店,Taipei,268,8040,0.9,2247,16343614,28358942,48199568,2032.64,7273,11/1/2019
福容大飯店(台北一館),Taipei,120,3600,0.68,3030,7388960,11284085,19929603,2052.83,2439,11/1/2019
福容大飯店(林口),Taoyuan-Hsinchu-Miaoli,149,4470,0.91,1823,7394814,4875612,12284011,1654.55,4057,11/1/2019
福容大飯店(桃園),Taoyuan-Hsinchu-Miaoli,182,5460,0.85,1627,7550824,4412869,12522108,1382.62,4640,11/1/2019
福容大飯店(淡水漁人碼頭),Others,198,5940,0.52,4276,13329133,16849839,32183539,2243.62,3117,11/1/2019
福容大飯店(福隆),Scenery,174,5220,0.31,3592,5869102,4612819,10638062,1124.3,1634,11/1/2019
福容大飯店(高雄),Kaohsiung,250,7500,0.69,1726,8873010,4903034,13806182,1182.83,5140,11/1/2019
福華大飯店,Taipei,606,18180,0.82,3965,58756000,48882000,127475000,3231.87,14819,11/1/2019
第一⼤飯店,Taipei,176,5280,0.75,1629,6468208,4632265,30711270,1224.85,3970,11/1/2019
綠舞國際觀光飯店,Others,104,3120,0.31,5582,5448519,4142233,10629404,1746.05,976,11/1/2019
美侖⼤飯店,Hualien,343,10290,0.56,2091,12024212,12176793,24916437,1168.66,5751,11/1/2019
美麗信花園酒店,Taipei,203,6090,0.9,2319,12722287,7522839,26819470,2088.72,5485,11/1/2019
美麗春天⼤飯店,Others,34,1020,0.31,2407,758317,261790,1020107,743.28,315,11/1/2019
義大皇家酒店,Kaohsiung,656,19680,0.57,2622,29274630,21885491,53884863,1487.46,11165,11/1/2019
義華酒店,Taipei,149,4470,0.47,3698,7729450,138014,9384897,1729.18,2090,11/1/2019
老爺大酒店,Taipei,202,6060,0.96,5220,30323574,26326859,63468953,5003.89,5809,11/1/2019
耐斯王⼦⼤飯店,Others,245,7350,0.64,2298,10733805,15346833,27316230,1460.15,4670,11/1/2019
花蓮亞士都飯店,Hualien,167,5010,0.42,1082,2285645,1290327,3590972,456.17,2112,11/1/2019
花蓮翰品酒店,Hualien,197,5910,0.7,2174,9040035,11878924,21825145,1529.84,4159,11/1/2019
華園大飯店,Kaohsiung,269,8070,0.81,1398,9119016,5050710,14854989,1130,6523,11/1/2019
華泰王子大飯店,Taipei,216,6480,0.89,2940,16865388,10463291,29677232,2602.49,5736,11/1/2019
蘭城晶英酒店,Others,193,5790,0.79,8687,39854705,34871737,84464422,6883.58,4588,11/1/2019
裕元花園酒店,Taichung,149,4470,0.88,3142,12393232,26948486,44521125,2772.19,3944,11/1/2019
豐邑喜來登大飯店,Taoyuan-Hsinchu-Miaoli,384,11520,0.24,4808,13159715,4435867,19198189,1142.38,2737,11/1/2019
豪景⼤酒店,Taipei,209,6270,0.75,2086,9872462,1194972,11330922,1574.3,4732,11/1/2019
趣淘漫旅,Scenery,198,5940,0.66,2740,10678958,3418213,15725108,1797.99,3898,11/1/2019
遠百企業觀光旅館,Others,40,1200,0.06,1003,71200,0,71200,59.38,71,11/1/2019
遠雄悅來大飯店,Hualien,381,11430,0.42,2816,13454076,10715512,29352340,1177.09,4778,11/1/2019
鈺通⼤飯店,Others,120,3600,0.34,1701,2084327,4819418,17825046,578.85,1225,11/1/2019
長榮桂冠酒店(台中),Taichung,354,10620,0.83,2251,19879720,26168736,51832896,1871.71,8831,11/1/2019
長榮鳳凰酒店(礁溪),Others,231,6930,0.73,5662,28511503,20284523,56140545,4114.58,5036,11/1/2019
阿里山賓館,Scenery,35,1050,0.52,5259,2855871,0,2855871,2719.43,543,11/1/2019
阿里山賓館(新館),Scenery,104,3120,0.85,5256,13943371,7941088,22349639,4469.18,2653,11/1/2019
陸島酒店,Others,47,1410,0.57,1441,1154579,128560,17825046,818.63,801,11/1/2019
陽明⼭中國麗緻⼤飯店,Scenery,47,1410,0.44,4169,2585045,2864170,7968442,1833.11,620,11/1/2019
雲品溫泉酒店⽇⽉潭,Scenery,211,6330,0.86,7598,41478188,24423793,70662485,6552.52,5459,11/1/2019
首都大飯店,Taipei,129,3870,0.66,2963,7596928,2911542,11167844,1962.99,2564,11/1/2019
香格⾥拉台北遠東國際⼤飯店,Taipei,420,12600,0.8,6128,61746648,68602367,149323169,4900.56,10076,11/1/2019
香格里拉台南遠東國際大飯店,Others,331,9930,0.79,3468,27313078,29269563,63931877,2750.47,7875,11/1/2019
馥藝⾦鬱⾦香酒店,Taoyuan-Hsinchu-Miaoli,191,5730,0.55,2090,6538768,5144229,12018715,1140.93,3128,11/1/2019
⾼雄國賓⼤飯店,Kaohsiung,453,13590,0.87,2001,23776904,43242187,69260190,1749.87,11885,11/1/2019
高雄圓山大飯店,Scenery,107,3210,0.62,2345,4652074,13605810,18992496,1449.44,1984,11/1/2019
⾼雄福華⼤飯店,Kaohsiung,271,8130,0.85,2228,15431079,25659627,45129470,1897.81,6925,11/1/2019
麒麟⼤飯店,Others,167,5010,0.47,4126,9744848,3357169,13362841,1945.41,2362,11/1/2019
麗尊⼤酒店,Kaohsiung,198,5940,0.61,2220,7979333,20053602,29231187,1343.32,3594,11/1/2019
龍⾕⼤飯店,Scenery,189,5670,0.38,1866,4040852,1455176,5815294,712.44,2165,11/1/2019
⻄華⼤飯店,Taipei,343,10633,0.89,4495.98,41097756,20774271,67760957,3993.95,9141,12/1/2019
⻑榮桂冠酒店(基隆),Others,140,4340,0.86,2517.45,9125765,5833658,17825046,2172.8,3625,12/1/2019
三德⼤飯店,Taipei,287,8897,0.43,2008.07,7397734,692215,8622163,859.2,3684,12/1/2019
亞士都飯店,Taipei,40,1240,0.5,2231.37,1332128,0,1332128,1110.11,597,12/1/2019
亞都麗緻⼤飯店,Taipei,209,6479,0.88,4219.42,23354477,14079187,42435408,3724.8,5535,12/1/2019
兄弟大飯店,Taipei,250,7750,0.84,3401.04,21321104,40567714,66890993,2842.81,6269,12/1/2019
全國⼤飯店,Taichung,178,5518,0.69,2066.29,7665927,13132711,23006254,1435.57,3710,12/1/2019
六福客棧,Taipei,230,7130,0.84,1399.32,8109078,7917960,16481851,1175.23,5795,12/1/2019
凱撒⼤飯店,Scenery,281,8711,0.84,4433.54,31540184,7596624,41021721,3741.42,7114,12/1/2019
北投老爺酒店,Taipei,50,1550,0.63,5669.98,5386482,3306981,10162805,3590.99,950,12/1/2019
北投麗禧溫泉酒店,Taipei,66,2046,0.75,13615.7,20219309,10857408,39677305,10211.77,1485,12/1/2019
南方莊園渡假飯店,Taoyuan-Hsinchu-Miaoli,111,3441,0.73,4234.57,10340825,14692294,29798797,3105.35,2442,12/1/2019
古華花園飯店,Taoyuan-Hsinchu-Miaoli,255,7905,0.9,2861.77,19634579,16704595,38441303,2566.61,6861,12/1/2019
台中港酒店,Taichung,200,6200,0.56,2597.27,8667085,2649427,12160471,1444.51,3337,12/1/2019
台中福華大飯店,Taichung,155,4805,0.71,2593.66,8608356,12078917,23614597,1851.26,3319,12/1/2019
台中金典酒店,Taichung,222,6882,0.86,2872.06,16373623,23014195,54559824,2458.5,5701,12/1/2019
台北W飯店,Taipei,405,12555,0.91,8921.37,98795290,62894435,181867020,8131.3,11074,12/1/2019
台北中山雅樂軒酒店,Taipei,88,2728,0.92,4259.81,10334311,745814,12353431,3914.51,2426,12/1/2019
台北凱撒大飯店,Taipei,478,14818,0.95,3908.34,53391788,17362141,75890700,3723.28,13661,12/1/2019
台北君品大酒店,Taipei,286,8866,0.87,5020.58,37418374,54594858,96785492,4361.12,7453,12/1/2019
台北君悅酒店,Taipei,850,26350,0.89,6468.08,147271774,119484883,298525102,5775.36,22769,12/1/2019
台北寒舍喜來登大飯店,Taipei,688,21328,0.86,5235.4,93064414,118326902,235210659,4508.93,17776,12/1/2019
台北寒舍艾美酒店,Taipei,160,4960,0.91,9156.3,39921447,69169968,125613064,8316.97,4360,12/1/2019
台北有園飯店,Taipei,56,1736,0.94,2722.66,4296365,319045,4735319,2557.36,1578,12/1/2019
台北美福⼤飯店,Taipei,146,4526,0.74,6538.99,21127473,59729744,87061643,4823.62,3231,12/1/2019
台北花園⼤酒店,Taipei,241,7471,0.96,2317.9,16058417,24425305,44237504,2221.08,6928,12/1/2019
台北華國⼤飯店,Taipei,326,10106,0.84,3104.18,25652929,10356386,37893932,2623,8264,12/1/2019
台北萬豪酒店,Taipei,318,9858,0.97,6071.87,56395505,81186247,180005322,5911.48,9288,12/1/2019
台北諾富特華航桃園機場飯店,Taoyuan-Hsinchu-Miaoli,516,15996,0.79,2732.94,33322713,24130904,62870335,2152.63,12193,12/1/2019
台南大員皇冠假日酒店,Others,231,7161,0.56,3110.49,12158891,15680516,30646250,1754.53,3909,12/1/2019
台南⼤飯店,Others,152,4712,0.75,2007.81,6910890,11026906,19487936,1515.55,3442,12/1/2019
台東桂⽥喜來登酒店,Others,278,8618,0.49,2618.08,10592745,14165667,25531251,1270.11,4046,12/1/2019
台糖⻑榮酒店(台南),Others,197,6107,0.86,2376.43,12093673,23669802,37708051,2046.31,5089,12/1/2019
合尊酒店 S Hotel,Taipei,101,3131,0.8,3738.66,9084942,4017067,14475527,2998.33,2430,12/1/2019
名都觀光渡假大飯店,Scenery,97,3007,0.61,946.83,1690089,3190115,5011206,580.79,1785,12/1/2019
國王大飯店,Taipei,97,3007,0.75,1522.99,3304898,950386,4314495,1135.7,2170,12/1/2019
國聯⼤飯店,Taipei,243,7533,0.7,2374.03,12131282,1929905,15573253,1664.1,5110,12/1/2019
國賓大飯店,Taipei,316,9796,0.95,4020.97,36100274,87329524,131397386,3808.05,8978,12/1/2019
圓山大飯店,Taipei,500,15500,0.82,3846.38,47368119,66249800,129002865,3157.87,12315,12/1/2019
墾丁怡灣渡假酒店,Scenery,236,7316,0.23,2518.57,4092670,424935,4591601,578.06,1625,12/1/2019
墾丁福華渡假飯店,Scenery,458,14198,0.59,2541.26,20751935,10524728,33058846,1510.33,8166,12/1/2019
大億麗緻酒店,Others,315,9765,0.78,3062.87,22539662,30386954,58976860,2385.15,7359,12/1/2019
大板根渡假酒店,Others,95,2945,0.86,4705.38,11518781,16318512,46545953,4041.68,2448,12/1/2019
天成大飯店,Taipei,225,6975,0.98,3213.68,21348446,24679575,48786819,3162.73,6643,12/1/2019
太魯閣晶英酒店,Scenery,160,4960,0.76,7085.21,25853944,8938223,38627128,5386.24,3649,12/1/2019
娜路彎⼤酒店,Others,276,8556,0.52,3234.36,13817200,12591208,33940872,1668.74,4272,12/1/2019
寒舍艾麗酒店,Taipei,235,7285,0.87,6405.17,39500673,20597297,66290653,5602.93,6167,12/1/2019
寒軒國際大飯店,Kaohsiung,380,11780,0.77,1970.92,17316540,18550114,37010350,1518.99,8786,12/1/2019
寶華大飯店,Others,78,2418,0.08,1642.41,295633,0,297633,126.34,180,12/1/2019
尊爵大飯店,Taoyuan-Hsinchu-Miaoli,231,7161,0.87,2199.26,13188983,13654399,28824670,1903.17,5997,12/1/2019
尊爵天際⼤飯店,Taoyuan-Hsinchu-Miaoli,250,7750,0.91,2330.75,15851427,26914852,43354256,2113.52,6801,12/1/2019
山泉大飯店,Others,146,4526,0.86,1983.15,7470514,1215165,9142820,1705.6,3767,12/1/2019
幼獅大飯店,Others,55,1705,0.26,1536.94,653200,0,684400,395.88,425,12/1/2019
康華⼤飯店,Taipei,215,6665,0.8,2542.21,13173737,13340689,27166621,2042.44,5182,12/1/2019
悅川酒店,Others,103,3193,0.75,3723.51,8675777,6309394,14985171,2807.69,2330,12/1/2019
慶泰大飯店,Taipei,150,4650,0.88,2865.91,11285968,6987959,18816461,2507.99,3938,12/1/2019
新⽵喜來登⼤飯店,Taoyuan-Hsinchu-Miaoli,386,11966,0.95,3606.39,39479147,45190677,95711807,3409.25,10947,12/1/2019
新竹國賓大飯店,Taoyuan-Hsinchu-Miaoli,257,7967,0.83,2939.06,18695366,35836992,59596438,2424.82,6361,12/1/2019
新竹老爺大酒店,Taoyuan-Hsinchu-Miaoli,208,6448,0.75,3037.21,14293094,13474270,29289519,2290.56,4706,12/1/2019
日勝生加賀屋國際溫泉飯店,Taipei,90,2790,0.6,7657.02,12404368,9678452,29614993,4594.21,1620,12/1/2019
⽇⽉⾏館,Scenery,92,2852,0.34,10000,9500000,2690498,12151172,3442.03,950,12/1/2019
晶悅國際飯店,Taoyuan-Hsinchu-Miaoli,383,11873,0.68,1679.23,13170211,7059436,21311146,1146.23,7843,12/1/2019
晶英國際⾏館,Kaohsiung,147,4557,0.46,6175.69,12425482,11618737,27061562,2817.57,2012,12/1/2019
