Hotel,Area,Room,Demand,Occupancy,ADR,Room_Revenue,F&B_Revenue,Total_Revenue,RevPAR,Supply,Date
福容⼤飯店林⼝,Taoyuan-Hsinchu-Miaoli,149,731,0.1635,2614.0,1910847,721659,2729262,427.389,4470,2020-04-30
豐⾢喜來登⼤飯店,Taoyuan-Hsinchu-Miaoli,384,108,0.009399999999999999,2244.0,242393,2394581,2807436,21.0936,11520,2020-04-30
馥藝⾦鬱⾦香酒店,Taoyuan-Hsinchu-Miaoli,191,1086,0.1895,2685.0,2915591,1304273,4334186,508.8075,5730,2020-04-30
陽明⼭中國麗緻⼤飯店,Scenery,47,316,0.2241,3186.0,1006832,1352989,3645213,713.9825999999999,1410,2020-04-30
趣淘漫旅,Scenery,198,1985,0.3342,2254.0,4474171,942450,6350382,753.2868,5940,2020-04-30
⾼雄圓⼭⼤飯店,Scenery,107,519,0.1617,2341.0,1215172,3206714,5014982,378.53970000000004,3210,2020-04-30
礁溪老爺⼤酒店,Scenery,197,2021,0.342,6614.0,13365918,8511405,28733287,2261.9880000000003,5910,2020-04-30
涵碧樓⼤飯店,Scenery,96,1108,0.3847,13673.0,15149234,5224695,23195697,5260.0031,2880,2020-04-30
雲品溫泉酒店⽇⽉潭,Scenery,211,1829,0.2889,8994.0,16450597,9173480,27420087,2598.3666,6330,2020-04-30
⽇⽉⾏館,Scenery,92,373,0.1351,9366.0,3493474,1083016,4698712,1265.3466,2760,2020-04-30
凱撒⼤飯店,Scenery,281,4613,0.5472,3995.0,18429191,3565506,23243805,2186.0640000000003,8430,2020-04-30
墾丁福華渡假飯店,Scenery,458,3202,0.233,2953.0,9455088,2191348,12084574,688.0490000000001,13740,2020-04-30
知本老爺⼤酒店,Scenery,182,2838,0.5197999999999999,3981.0,11296821,5568926,19063484,2069.3237999999997,5460,2020-04-30
太魯閣晶英酒店,Scenery,160,2650,0.5521,7602.0,20144495,6399401,29306826,4197.064200000001,4800,2020-04-30
福容⼤飯店福隆,Scenery,174,524,0.10039999999999999,4495.0,2355548,1185659,3597225,451.29799999999994,5220,2020-04-30
龍⾕⼤飯店,Scenery,189,410,0.0723,1350.0,553574,263082,1042695,97.605,5670,2020-04-30
阿⾥⼭賓館,Scenery,35,180,0.1714,6075.0,1093532,0,1093532,1041.2549999999999,1050,2020-04-30
名都觀光渡假⼤飯店,Scenery,97,14,0.0048,2592.0,36286,518269,569692,12.4416,2910,2020-04-30
阿⾥⼭賓館(新館),Scenery,104,913,0.2926,5848.0,5339009,2681874,8308173,1711.1248,3120,2020-04-30
墾丁怡灣渡假酒店,Scenery,236,590,0.0833,2639.0,1557027,66161,1728338,219.8287,7080,2020-04-30
福容⼤飯店淡⽔漁⼈碼頭,Others,198,1013,0.1705,2985.0,3024224,6032291,9694059,508.94250000000005,5940,2020-04-30
⼤板根渡假酒店,Others,95,618,0.2168,4315.0,2666671,2582350,9469372,935.492,2850,2020-04-30
板橋凱撒⼤飯店,Others,400,1988,0.16570000000000001,2256.0,4485556,2706065,7194800,373.8192,12000,2020-04-30
台南⼤飯店,Others,152,1428,0.3132,1935.0,2763536,2714055,5731957,606.0419999999999,4560,2020-04-30
⼤億麗緻酒店,Others,315,1254,0.13269999999999998,4625.0,5799882,5317373,13231303,613.7375,9450,2020-04-30
台糖⻑榮酒店(台南),Others,197,1371,0.23199999999999998,2141.0,2934978,5614913,9093269,496.712,5910,2020-04-30
香格⾥拉台南遠東國際⼤飯店,Others,331,3399,0.3423,3122.0,10610041,6834571,20073614,1068.6606,9930,2020-04-30
台南⼤員皇冠假⽇酒店,Others,230,3262,0.4728,2681.0,8744106,5906199,16482315,1267.5768,6900,2020-04-30
蘭城晶英酒店,Others,193,665,0.1149,9109.0,6057724,18787756,27738236,1046.6241,5790,2020-04-30
⻑榮鳳凰酒店(礁溪),Others,231,1622,0.2341,4948.0,8024947,6194965,17996832,1158.3268,6930,2020-04-30
綠舞國際觀光飯店,Others,104,360,0.11539999999999999,5003.0,1800957,971128,3364087,577.3462,3120,2020-04-30
麒麟⼤飯店,Others,167,596,0.11900000000000001,1912.0,1139719,287655,1705134,227.52800000000002,5010,2020-04-30
娜路彎⼤酒店,Others,276,2120,0.256,3260.0,6911200,3919303,12578486,834.5600000000001,8280,2020-04-30
樂樂⽇暉溫泉酒店,Others,48,83,0.0576,1959.0,162604,0,162604,112.8384,1440,2020-04-30
耐斯王⼦⼤飯店,Others,245,988,0.1344,2261.0,2233441,4059355,6534359,303.8784,7350,2020-04-30
澎湖福朋喜來登酒店,Others,331,1366,0.1376,1937.0,2645432,3303163,6809525,266.5312,9930,2020-04-30
瓏⼭林台北中和飯店,Others,126,283,0.07490000000000001,1990.0,563292,963492,2223934,149.05100000000002,3780,2020-04-30
碧特弗⼤飯店,Others,54,71,0.0438,2074.0,147275,31800,179075,90.8412,1620,2020-04-30
美麗春天⼤飯店,Others,34,2,0.002,4320.0,8640,42155,50795,8.64,1020,2020-04-30
遠百企業觀光旅館,Others,40,18,0.015,1000.0,18000,0,18000,15.0,1200,2020-04-30
幼獅⼤飯店,Others,55,136,0.0824,1963.0,266900,0,292500,161.7512,1650,2020-04-30
⼭泉⼤飯店,Others,146,1217,0.2779,1543.0,1878352,355760,2351697,428.7997,4380,2020-04-30
悅川酒店,Others,103,1236,0.4,2432.0,3005514,3389789,6395303,972.8000000000001,3090,2020-04-30
台東桂⽥喜來登酒店,Others,278,2181,0.2615,2564.0,5591255,3854929,10360768,670.486,8340,2020-04-30
⻑榮桂冠酒店(基隆),Others,140,543,0.1293,2348.0,1275059,907045,3186952,303.5964,4200,2020-04-30
鈺通⼤飯店,Others,120,216,0.06,2151.0,464705,1181005,1677660,129.06,3600,2020-04-30
寶華⼤飯店,Others,78,101,0.0432,1374.0,138798,1560,142358,59.3568,2340,2020-04-30
陸島酒店,Others,47,26,0.0184,1426.0,37071,2880,41701,26.2384,1410,2020-04-30
Total,Total,28594,129777,0.15,3282.54,425998598,730926016,1399631627,496.61,857820,2020-04-30
