Hotel,Area,Room,Supply,Occupancy,ADR,Room_Revenue,F&B_Revenue,Total_Revenue,RevPAR,Demand,Date
⻑榮桂冠酒店(台中),Taichung,354,10974,0.26,1977,5546019,13398137,21520264,505.32,2805,5/1/2020
⻑榮桂冠酒店(基隆),Others,140,4340,0.27,2141,2509821,2613229,6333056,578.07,1172,5/1/2020
⻑榮鳳凰酒店(礁溪),Others,231,7161,0.45,4343,13920350,12369836,31346695,1943.93,3205,5/1/2020
三德大飯店,Taipei,287,8897,0.13,919,1094010,64662,2088042,123.05,1191,5/1/2020
亞⼠都飯店,Taipei,40,1240,0.09,2173,239082,0,239082,192.75,110,5/1/2020
亞都麗緻⼤飯店,Taipei,209,6479,0.08,3416,1827537,11872381,18191900,282.16,535,5/1/2020
兄弟⼤飯店,Taipei,250,7750,0.04,2930,846858,31712653,36003400,109.29,289,5/1/2020
全國⼤飯店,Taichung,178,5518,0.19,1792,1921070,6247825,15333751,348.19,1072,5/1/2020
六福客棧,Taipei,230,7130,0.06,1143,497253,3332651,4118244,69.72,435,5/1/2020
凱撒⼤飯店,Scenery,281,8711,0.76,3783,25052268,5432368,32336961,2875.84,6622,5/1/2020
北投老爺酒店,Taipei,50,1550,0.32,4382,2190988,2754166,5586021,1413.63,500,5/1/2020
北投麗禧溫泉酒店,Taipei,66,2046,0.14,13319,3902600,2652798,10546141,1907.28,293,5/1/2020
南⽅莊園渡假飯店,Taoyuan-Hsinchu-Miaoli,111,3441,0.39,4601,6124331,3755454,11750212,1779.67,1331,5/1/2020
古華花園飯店,Taoyuan-Hsinchu-Miaoli,255,7905,0.25,2700,5233532,11046533,16858577,662.04,1938,5/1/2020
台中港酒店,Taichung,200,6200,0.42,2521,6579352,1073050,8303167,1061.34,2610,5/1/2020
台中福華⼤飯店,Taichung,155,4805,0.35,2314,3849839,4764984,9968131,801.34,1664,5/1/2020
台中金典酒店,Taichung,222,6882,0.34,2359,5444700,9188326,19564982,791.21,2308,5/1/2020
台北W飯店,Taipei,405,12555,0.1,7032,9113117,14141535,27365328,725.7,1296,5/1/2020
台北中山雅樂軒酒店,Taipei,88,2728,0.19,2159,1127001,299957,1576545,413.02,522,5/1/2020
台北凱撒⼤飯店,Taipei,478,14818,0.13,1602,3108567,9485831,37244342,209.7,1940,5/1/2020
台北君品大酒店,Taipei,286,8866,0.13,2631,3114903,31623094,37597938,351.24,1184,5/1/2020
台北君悅酒店,Taipei,850,26350,0.08,4385,9055886,53151528,72244671,343.78,2065,5/1/2020
台北寒舍喜來登⼤飯店,Taipei,688,21328,0.12,2799,7426029,65166273,83674712,348.2,2653,5/1/2020
台北寒舍艾美酒店,Taipei,160,4960,0.18,4888,4266791,25664310,34232151,860.29,873,5/1/2020
台北有園飯店,Taipei,56,1736,0.08,2334,343027,0,1323174,197.69,147,5/1/2020
台北美福大飯店,Taipei,146,4526,0.16,3312,2424718,35092359,41271770,535.55,732,5/1/2020
台北花園⼤酒店,Taipei,241,7471,0.17,996,1276330,11596481,14318020,170.81,1281,5/1/2020
台北華國大飯店,Taipei,326,10106,0.09,1875,1766035,14142136,17137897,174.75,942,5/1/2020
台北萬豪酒店,Taipei,318,9858,0.08,5339,4436587,30790694,45093635,450.08,831,5/1/2020
台北諾富特華航桃園機場飯店,Taoyuan-Hsinchu-Miaoli,516,15996,0.14,3347,7530247,5095455,14291274,470.92,2250,5/1/2020
台南⼤員皇冠假⽇酒店,Others,230,7130,0.46,2703,8914368,10523640,21717309,1250.41,3298,5/1/2020
台南⼤飯店,Others,152,4712,0.3,1673,2349973,6537632,9520931,498.89,1405,5/1/2020
台東桂⽥喜來登酒店,Others,278,8618,0.26,2834,6433776,6182226,13893993,746.48,2270,5/1/2020
台糖⻑榮酒店(台南),Others,197,6107,0.35,2093,4430242,9312123,14299196,725.64,2117,5/1/2020
合尊酒店 S Hotel,Taipei,101,3131,0.51,3026,4860045,2061675,7623225,1552.04,1606,5/1/2020
名人堂花園大飯店,Taoyuan-Hsinchu-Miaoli,128,3968,0.14,5424,2945420,12994405,21297630,742,543,5/1/2020
名都觀光渡假大飯店,Scenery,97,3007,0.01,2183,41470,894626,969775,13.75,19,5/1/2020
國王大飯店,Taipei,97,3007,0,2130,14911,74790,130737,4.9,7,5/1/2020
國聯大飯店,Taipei,243,7533,0.2,1110,1676360,371168,2280459,222.56,1510,5/1/2020
國賓⼤飯店,Taipei,422,13082,0.06,3203,2389748,52225261,58074566,182.57,746,5/1/2020
圓山大飯店,Taipei,500,15500,0.21,2349,7590310,30814965,48812911,489.77,3231,5/1/2020
墾丁怡灣渡假酒店,Scenery,234,7254,0.18,2297,2988245,161909,3316620,411.85,1301,5/1/2020
墾丁福華渡假飯店,Scenery,458,14198,0.33,2460,11451486,3194432,15253744,806.63,4656,5/1/2020
⼤億麗緻酒店,Others,315,9765,0.4,2501,9693859,19582543,32232046,992.65,3876,5/1/2020
⼤板根渡假酒店,Others,95,2945,0.44,4280,5482751,9043820,24396489,1861.8,1281,5/1/2020
天成⼤飯店,Taipei,225,6975,0.17,1202,1441412,10992638,13249736,206.62,1199,5/1/2020
太魯閣晶英酒店,Scenery,160,4960,0.6,7784,23335923,7484155,34187533,4704.65,2998,5/1/2020
娜路彎⼤酒店,Others,276,8556,0.36,3208,9771363,5132653,15186793,1142.05,3046,5/1/2020
寒舍艾麗酒店,Taipei,235,7285,0.43,2856,8957680,3350148,13990348,1229.51,3136,5/1/2020
寒軒國際大飯店,Kaohsiung,380,11780,0.05,1752,1109302,6173919,7559767,94.08,633,5/1/2020
寶華⼤飯店,Others,78,2418,0.1,1264,313416,0,315416,129.69,248,5/1/2020
尊爵⼤飯店,Taoyuan-Hsinchu-Miaoli,231,7161,0,0,0,0,7635816,0,0,5/1/2020
尊爵天際⼤飯店,Taoyuan-Hsinchu-Miaoli,250,7750,0.22,1615,2716203,25992391,28801075,350.46,1682,5/1/2020
⼭泉⼤飯店,Others,146,4526,0.53,1485,3537712,708760,4432667,781.56,2382,5/1/2020
幼獅⼤飯店,Others,55,1705,0.12,1110,217500,0,237350,127.65,196,5/1/2020
康華大飯店,Taipei,215,6665,0,0,0,3334768,3552791,0,0,5/1/2020
悅川酒店,Others,103,3193,0.71,2372,5412001,6383080,11795081,1695.27,2282,5/1/2020
慶泰大飯店,Taipei,150,4650,0,1800,7200,8700,152541,1.62,4,5/1/2020
新竹喜來登大飯店,Taoyuan-Hsinchu-Miaoli,386,11966,0.33,2303,9101082,20038848,32523186,760.45,3951,5/1/2020
新⽵國賓⼤飯店,Taoyuan-Hsinchu-Miaoli,257,7967,0.21,2396,3981935,22059222,29622954,499.81,1662,5/1/2020
新⽵老爺⼤酒店,Taoyuan-Hsinchu-Miaoli,208,6448,0.28,2633,4703376,7683348,13110011,729.34,1786,5/1/2020
⽇勝⽣加賀屋國際溫泉飯店,Taipei,90,2790,0.56,3496,5478761,5946013,14121641,1963.35,1567,5/1/2020
日月行館,Scenery,92,2852,0.16,11185,5201237,841201,6270061,1823.16,465,5/1/2020
晶悅國際飯店,Taoyuan-Hsinchu-Miaoli,388,12028,0,0,0,1786095,1964704,0,0,5/1/2020
晶英國際⾏館,Kaohsiung,147,4557,0,0,3874007,10980830,16929441,0,0,5/1/2020
晶華酒店,Taipei,538,16678,0.24,4071,16095438,96136436,169239519,965.23,3954,5/1/2020
板橋凱撒⼤飯店,Others,400,12400,0.26,2441,7871732,7571504,33113627,634.9,3225,5/1/2020
桃園喜來登酒店,Taoyuan-Hsinchu-Miaoli,190,5890,0.14,1771,1471509,3727722,5724894,249.89,831,5/1/2020
樂樂⽇暉溫泉酒店,Others,48,1488,0,2006,14044,0,14044,9.43,7,5/1/2020
歐華酒店,Taipei,112,3472,0.05,2603,471182,3778118,4747547,135.62,181,5/1/2020
洛碁⼤飯店花華本館,Taipei,112,3472,0,1195,8368,0,8368,2.39,7,5/1/2020
海灣藝術酒店,Taichung,226,7006,0.02,1948,214244,593674,1044646,30.58,110,5/1/2020
涵碧樓⼤飯店,Scenery,96,2976,0.57,13336,22457374,2592548,28119523,7546.84,1684,5/1/2020
漢來⼤飯店,Kaohsiung,535,16585,0.18,2478,7463378,39616128,59459746,450,3012,5/1/2020
澎湖福朋喜來登酒店,Others,331,10261,0.29,2553,7465350,0,17700637,727.6,2924,5/1/2020
瑞穗天合國際觀光酒店,Hualien,198,6138,0.48,5911,17331800,9650287,31282500,2823.68,2932,5/1/2020
瓏山林台北中和飯店,Others,126,3906,0.06,1993,466395,1648605,2822080,119.38,234,5/1/2020
知本老爺⼤酒店,Scenery,182,5642,0.64,3770,13555404,6942229,23031574,2403,3596,5/1/2020
碧特弗⼤飯店,Others,54,1674,0.04,2297,156222,44703,200925,93.26,68,5/1/2020
礁溪老爺大酒店,Scenery,197,6107,0.66,6371,25649970,17641095,53061657,4199.76,4026,5/1/2020
神旺大飯店,Taipei,268,8308,0.02,2265,421328,23208519,24879772,50.74,186,5/1/2020
福容大飯店(台北一館),Taipei,120,3720,0.07,2287,553488,4927786,6056246,148.88,242,5/1/2020
福容大飯店(林口),Taoyuan-Hsinchu-Miaoli,149,4619,0.18,2238,1909189,700149,2622834,413.36,853,5/1/2020
福容大飯店(桃園),Taoyuan-Hsinchu-Miaoli,182,5642,0.12,1949,1290070,2364613,3957493,228.62,662,5/1/2020
福容大飯店(淡水漁人碼頭),Others,198,6138,0.27,3097,5183919,8931175,15140657,844.55,1674,5/1/2020
福容大飯店(福隆),Scenery,174,5394,0.34,2862,5217038,3078965,8462579,967.36,1823,5/1/2020
福容大飯店(高雄),Kaohsiung,250,7750,0.17,1756,2327223,1676569,4004353,300.28,1325,5/1/2020
福華⼤飯店,Taipei,606,18786,0.06,2610,2879000,28545000,43662000,153.21,1103,5/1/2020
第一⼤飯店,Taipei,176,5456,0.04,1297,258113,2774348,16824311,47.34,199,5/1/2020
綠舞國際觀光飯店,Others,104,3224,0.24,4336,3377610,2036794,6502948,1047.58,779,5/1/2020
美侖大飯店,Hualien,343,10633,0.35,1492,5529588,2004313,7698344,519.96,3706,5/1/2020
美麗信花園酒店,Taipei,203,6293,0.18,1234,1433422,2130129,5475536,227.8,1162,5/1/2020
美麗春天大飯店,Others,34,1054,0.04,2303,99043,59259,158302,93.96,43,5/1/2020
義大皇家酒店,Kaohsiung,656,20336,0.14,2048,5754766,5458899,12899676,283.03,2810,5/1/2020
義華酒店,Taipei,149,4619,0.14,3046,1915934,91767,2502992,414.87,629,5/1/2020
老爺大酒店,Taipei,202,6262,0.22,2471,3404542,15897570,22503338,543.87,1378,5/1/2020
耐斯王子大飯店,Others,245,7595,0.18,1934,2659745,7105486,10661104,350.05,1375,5/1/2020
花蓮亞士都飯店,Hualien,167,5177,0.19,898,860000,360000,1236226,166.13,958,5/1/2020
花蓮翰品酒店,Hualien,197,6107,0.55,1968,6625811,5801190,12837662,1084.76,3366,5/1/2020
華園⼤飯店,Kaohsiung,269,8339,0.14,1339,1511477,1984918,4001006,181.3,1129,5/1/2020
華泰王子大飯店,Taipei,220,6820,0.09,1004,593114,9006182,11305201,87.05,591,5/1/2020
蘭城晶英酒店,Others,193,5983,0.32,8472,15986533,32985103,54537952,2672.07,1887,5/1/2020
裕元花園酒店,Taichung,149,4619,0.35,2544,4113962,16719245,24526387,890.65,1617,5/1/2020
豐⾢喜來登⼤飯店,Taoyuan-Hsinchu-Miaoli,384,11904,0.01,2307,281477,3375381,3899980,23.53,122,5/1/2020
豪景大酒店,Taipei,209,6479,0.01,1777,63954,0,353518,9.95,36,5/1/2020
趣淘漫旅,Scenery,198,6138,0.39,2298,5528522,1119617,7891518,900.82,2406,5/1/2020
遠百企業觀光旅館,Others,40,1240,0.03,1005,39200,0,39200,31.66,39,5/1/2020
遠雄悅來大飯店,Hualien,381,11811,0.73,2012,17443280,11946052,33731164,1477.01,8671,5/1/2020
鈺通大飯店,Others,120,3720,0.1,1563,606330,2701028,3322281,163.02,388,5/1/2020
阿⾥⼭賓館,Scenery,35,1085,0.26,4478,1267396,0,1267396,1167.86,283,5/1/2020
阿里山賓館(新館),Scenery,104,3224,0.44,4336,6187873,3579418,10008792,1919.11,1427,5/1/2020
陸島酒店,Others,47,1457,0.02,1212,33940,4160,38100,23.27,28,5/1/2020
陽明山中國麗緻大飯店,Scenery,47,1457,0.3,3055,1338067,1857833,7314260,918.33,438,5/1/2020
雲品溫泉酒店日月潭,Scenery,211,6541,0.42,8258,22815500,14564607,40236900,3488.18,2763,5/1/2020
⾸都⼤飯店,Taipei,129,3999,0.08,2102,678900,1331914,2543521,169.84,323,5/1/2020
香格⾥拉台北遠東國際⼤飯店,Taipei,420,13020,0.1,4585,5717824,30560788,42993748,439.24,1247,5/1/2020
香格⾥拉台南遠東國際⼤飯店,Others,331,10261,0.34,3063,10728536,13435606,27314249,1045.71,3503,5/1/2020
⾼雄國賓⼤飯店,Kaohsiung,453,14043,0.31,1814,7782874,19501024,28388056,554.18,4290,5/1/2020
高雄圓山大飯店,Scenery,107,3317,0.17,2271,1278652,5423752,7654369,385.39,563,5/1/2020
高雄福華大飯店,Kaohsiung,271,8401,0.26,1947,4260739,11200044,17403047,507,2188,5/1/2020
麒麟⼤飯店,Others,167,5177,0.22,2805,3262231,730308,4227099,630,1163,5/1/2020
麗尊⼤酒店,Kaohsiung,188,5828,0.18,2028,2139272,7779492,10331608,367.07,1055,5/1/2020
龍谷大飯店,Scenery,189,5859,0.07,1432,577026,296667,1076883,98.52,403,5/1/2020
⻄華⼤飯店,Taipei,343,10290,0.11,2783,3067159,12110703,17716031,298.06,1102,6/1/2020
⻑榮桂冠酒店(台中),Taichung,354,10620,0.5,2054,10888159,17907264,32725794,1025.15,5300,6/1/2020
⻑榮桂冠酒店(基隆),Others,140,4200,0.53,2594,5814092,3500771,11010222,1384.16,2241,6/1/2020
⻑榮鳳凰酒店(礁溪),Others,231,6930,0.61,4593,19285244,14622446,39863916,2782.9,4199,6/1/2020
三德大飯店,Taipei,287,8610,0.25,1022,2210096,203877,6400442,256.62,2162,6/1/2020
亞⼠都飯店,Taipei,40,1200,0.09,2279,250696,0,250696,208.98,110,6/1/2020
亞都麗緻⼤飯店,Taipei,209,6270,0.19,3046,3572980,8486471,15635392,569.91,1173,6/1/2020
兄弟⼤飯店,Taipei,250,7500,0.07,2926,1594597,33086587,38371690,212.72,545,6/1/2020
全國⼤飯店,Taichung,178,5340,0.3,2023,3277090,7194084,14425421,613.78,1620,6/1/2020
六福客棧,Taipei,230,6900,0.03,0,0,0,51525,0,210,6/1/2020
凱撒⼤飯店,Scenery,281,8430,0.99,4675,39011566,8405415,59820138,4627.32,8344,6/1/2020
北投老爺酒店,Taipei,50,1500,0.45,4388,2931085,2835977,6579558,1953.98,668,6/1/2020
北投麗禧溫泉酒店,Taipei,66,1980,0.26,13993,7248409,3068576,14244481,3660.57,518,6/1/2020
南⽅莊園渡假飯店,Taoyuan-Hsinchu-Miaoli,111,3330,0.38,4348,5543667,8153868,17919316,1664.85,1275,6/1/2020
古華花園飯店,Taoyuan-Hsinchu-Miaoli,255,7650,0.26,3312,6593564,14208503,21631307,862.11,1991,6/1/2020
台中港酒店,Taichung,200,6000,0.77,2596,12069233,3176480,16099652,2011.38,4649,6/1/2020
台中福華⼤飯店,Taichung,155,4650,0.58,2470,6680429,6551841,15204812,1436.8,2705,6/1/2020
台中金典酒店,Taichung,222,6660,0.45,2782,8246939,13566640,28831905,1237.99,2964,6/1/2020
台北W飯店,Taipei,405,12150,0.22,5925,15908549,19559974,41023340,1309.43,2685,6/1/2020
台北中山雅樂軒酒店,Taipei,88,2640,0.28,2064,1498454,424456,2123016,567.6,726,6/1/2020
台北凱撒⼤飯店,Taipei,478,14340,0.24,1736,5953633,12658621,23143769,415.25,3430,6/1/2020
台北君品大酒店,Taipei,286,8580,0.18,2672,4131191,36120303,43239980,481.49,1546,6/1/2020
台北君悅酒店,Taipei,850,25500,0.1,4507,11408296,57152480,80842521,447.55,2531,6/1/2020
台北寒舍喜來登⼤飯店,Taipei,688,20640,0.23,2797,13284934,79469720,105387071,643.59,4750,6/1/2020
台北寒舍艾美酒店,Taipei,160,4800,0.33,4881,7809546,36015295,49237767,1626.84,1600,6/1/2020
台北有園飯店,Taipei,56,1680,0.26,2032,896330,0,1518901,533.4,441,6/1/2020
台北美福大飯店,Taipei,146,4380,0.22,4674,4603967,45287191,56369969,1051.18,985,6/1/2020
台北花園⼤酒店,Taipei,241,7230,0.24,1032,1783221,14116955,17530409,246.65,1728,6/1/2020
台北華國大飯店,Taipei,326,9780,0.14,1823,2469773,13413708,16882436,252.49,1355,6/1/2020
台北萬豪酒店,Taipei,318,9540,0.15,4970,7082626,35577115,54545967,742.52,1425,6/1/2020
台北諾富特華航桃園機場飯店,Taoyuan-Hsinchu-Miaoli,516,15480,0,0,7367624,4784081,13728987,0,0,6/1/2020
台南⼤員皇冠假⽇酒店,Others,230,6900,0.59,3167,12900724,11938408,27932589,1869.48,4073,6/1/2020
台南⼤飯店,Others,152,4560,0.45,1948,4007970,6934147,11675963,879.13,2058,6/1/2020
台東桂⽥喜來登酒店,Others,278,8340,0.59,2872,14129274,11694762,27982495,1693.91,4919,6/1/2020
台糖⻑榮酒店(台南),Others,197,5910,0.61,2462,8825741,15950481,32503335,1493.45,3585,6/1/2020
合尊酒店 S Hotel,Taipei,101,3030,0.57,3025,5254530,2034900,8023445,1734.23,1737,6/1/2020
名人堂花園大飯店,Taoyuan-Hsinchu-Miaoli,128,3840,0.36,5084,6965454,15299789,28626440,1813.97,1370,6/1/2020
名都觀光渡假大飯店,Scenery,97,2910,0.11,3331,1025844,755883,1806395,352.42,308,6/1/2020
和逸飯店桃園青埔館,Taoyuan-Hsinchu-Miaoli,218,6540,0,0,0,0,0,0,0,6/1/2020
國王大飯店,Taipei,97,2910,0.01,2483,49661,144303,240392,17.13,20,6/1/2020
國聯大飯店,Taipei,243,7290,0.46,780,2620636,454289,3399992,359.58,3361,6/1/2020
國賓⼤飯店,Taipei,422,12660,0.18,1730,3886367,63608086,71678195,306.9,2246,6/1/2020
圓山大飯店,Taipei,500,15000,0.29,2606,11324332,38593239,61459524,754.96,4346,6/1/2020
墾丁怡灣渡假酒店,Scenery,234,7020,0.42,2551,7516550,143984,8126074,1070.65,2946,6/1/2020
墾丁福華渡假飯店,Scenery,458,13740,0.76,3260,33961870,8252732,44005718,2471.73,10418,6/1/2020
⼤板根渡假酒店,Others,95,2850,0.82,4655,10822907,11123533,35737472,3797.55,2325,6/1/2020
天成⼤飯店,Taipei,225,6750,0.37,1164,2920521,14187048,18371922,432.66,2509,6/1/2020
太魯閣晶英酒店,Scenery,160,4800,0.71,8596,29329206,9165914,43007521,6110.04,3412,6/1/2020
娜路彎⼤酒店,Others,276,8280,0.66,3528,19358136,11135647,34248729,2338.01,5487,6/1/2020
寒舍艾麗酒店,Taipei,235,7050,0.52,3108,11319815,3910955,17213933,1605.59,3642,6/1/2020
寒軒國際大飯店,Kaohsiung,380,11400,0.25,1865,5213591,6671981,12626279,457.3,2795,6/1/2020
寶華⼤飯店,Others,78,2340,0.34,1590,1264446,6360,1272806,540.12,795,6/1/2020
尊爵⼤飯店,Taoyuan-Hsinchu-Miaoli,231,6930,0,0,0,9564645,10164962,0,0,6/1/2020
尊爵天際⼤飯店,Taoyuan-Hsinchu-Miaoli,250,7500,0.2,1701,2500505,23244246,25833187,333.4,1470,6/1/2020
⼭泉⼤飯店,Others,146,4380,0.71,1428,4452580,996389,5735757,1016.16,3117,6/1/2020
幼獅⼤飯店,Others,55,1650,0.3,1602,789600,0,826500,478.68,493,6/1/2020
康華大飯店,Taipei,215,6450,0.04,1579,456303,5481051,6234393,70.74,289,6/1/2020
悅川酒店,Others,103,3090,0.74,3119,7089142,6282152,13371294,2294.34,2273,6/1/2020
慶泰大飯店,Taipei,150,4500,0,0,0,75303,288412,0,0,6/1/2020
新竹喜來登大飯店,Taoyuan-Hsinchu-Miaoli,386,11580,0.5,2427,13916355,25057014,43339647,1202.09,5735,6/1/2020
新⽵國賓⼤飯店,Taoyuan-Hsinchu-Miaoli,257,7710,0.35,2516,6738946,24690620,34253480,873.81,2678,6/1/2020
新⽵老爺⼤酒店,Taoyuan-Hsinchu-Miaoli,208,6240,0.36,2560,5759028,9266262,15882391,923.14,2250,6/1/2020
⽇勝⽣加賀屋國際溫泉飯店,Taipei,90,2700,0.54,4303,6321061,6123670,15178984,2341.26,1469,6/1/2020
日月行館,Scenery,92,2760,0.32,13304,11813631,780877,12733754,4279.9,888,6/1/2020
晶悅國際飯店,Taoyuan-Hsinchu-Miaoli,388,11640,0,0,0,2385288,2813777,0,0,6/1/2020
晶英國際⾏館,Kaohsiung,147,4410,0.28,6555,8055911,12910113,23483713,1826.88,1229,6/1/2020
晶華酒店,Taipei,538,16140,0.34,4079,22534481,106378805,171604614,1396.24,5525,6/1/2020
板橋凱撒⼤飯店,Others,400,12000,0.32,2728,10595533,7509750,18112689,883.05,3884,6/1/2020
桃園喜來登酒店,Taoyuan-Hsinchu-Miaoli,190,5700,0.17,2010,2003929,6597798,9306299,351.55,997,6/1/2020
樂樂⽇暉溫泉酒店,Others,48,1440,0.12,2303,400729,0,400729,278.2,174,6/1/2020
歐華酒店,Taipei,112,3360,0.08,2509,652360,3512437,4613768,194.2,260,6/1/2020
洛碁⼤飯店花華本館,Taipei,112,3360,0,1515,16662,0,19805,5,11,6/1/2020
海灣藝術酒店,Taichung,226,6780,0.04,1355,378118,9517,597102,55.83,279,6/1/2020
涵碧樓⼤飯店,Scenery,96,2880,0.78,14205,32102845,7584991,44859623,11146.66,2260,6/1/2020
漢來⼤飯店,Kaohsiung,535,16050,0.38,2656,16264223,46328127,85209496,1013.53,6124,6/1/2020
澎湖福朋喜來登酒店,Others,331,9930,0.77,2752,21100072,17738199,43087436,2124.54,7666,6/1/2020
瑞穗天合國際觀光酒店,Hualien,198,5940,0.83,6830,33615694,16138481,56964083,5659.34,4922,6/1/2020
瓏山林台北中和飯店,Others,126,3780,0.1,1978,717833,2074918,4055531,189.89,363,6/1/2020
知本老爺⼤酒店,Scenery,182,5460,0.88,4098,19720208,10037586,33917033,3611.57,4812,6/1/2020
碧特弗⼤飯店,Others,54,1620,0.07,2844,335585,31765,367350,207.04,118,6/1/2020
礁溪老爺大酒店,Scenery,197,5910,0.84,6785,33491788,21973183,67304940,5666.83,4936,6/1/2020
神旺大飯店,Taipei,268,8040,0.02,2659,491857,21437117,23509839,61.16,185,6/1/2020
福容大飯店(台北一館),Taipei,120,3600,0.11,2649,1075553,7824406,9815893,298.81,406,6/1/2020
福容大飯店(林口),Taoyuan-Hsinchu-Miaoli,149,4470,0.2,2590,2328405,964164,3296121,520.85,899,6/1/2020
福容大飯店(桃園),Taoyuan-Hsinchu-Miaoli,182,5460,0.2,2135,2384291,4628128,7256087,436.82,1117,6/1/2020
福容大飯店(淡水漁人碼頭),Others,198,5940,0.49,3310,9675417,11657245,22997983,1628.85,2923,6/1/2020
福容大飯店(福隆),Scenery,174,5220,0.5,4254,11199984,6798003,18289226,2145.72,2633,6/1/2020
福容大飯店(高雄),Kaohsiung,250,7500,0.39,2157,6290739,2940983,9251052,838.64,2916,6/1/2020
福華⼤飯店,Taipei,606,18180,0.2,2274,8174000,28895000,51269000,449.57,3594,6/1/2020
第一⼤飯店,Taipei,176,5280,0.03,1188,176986,3027420,17809253,33.5,149,6/1/2020
綠舞國際觀光飯店,Others,104,3120,0.51,4256,6822108,3807090,13096301,2186.73,1603,6/1/2020
美侖大飯店,Hualien,343,10290,0.46,1898,9037598,2884889,12150812,878.39,4762,6/1/2020
美麗信花園酒店,Taipei,203,6090,0.28,1294,2174551,2904783,7420313,357.01,1680,6/1/2020
美麗春天大飯店,Others,34,1020,0.07,2875,212756,42109,254865,208.44,74,6/1/2020
義大皇家酒店,Kaohsiung,656,19680,0.41,2621,20970758,15256847,39286467,1065.44,8000,6/1/2020
義華酒店,Taipei,149,4470,0.14,3125,1918750,104445,2517991,429.38,614,6/1/2020
老爺大酒店,Taipei,202,6060,0.33,2483,5007674,19698995,28110439,826.34,2017,6/1/2020
耐斯王子大飯店,Others,245,7350,0.37,2231,6059386,9761051,16790491,824.35,2716,6/1/2020
花蓮亞士都飯店,Hualien,167,5010,0.57,913,2600000,1230000,3872506,519.04,2848,6/1/2020
花蓮翰品酒店,Hualien,197,5910,0.75,2493,11120613,6313711,17946948,1881.72,4461,6/1/2020
華園⼤飯店,Kaohsiung,269,8070,0.29,1464,3401344,2106286,5842139,421.49,2323,6/1/2020
華泰王子大飯店,Taipei,220,6600,0.16,1212,1260439,8707707,10688801,191.01,1040,6/1/2020
蘭城晶英酒店,Others,193,5790,0.66,8951,34021730,43035292,86188627,5876.33,3801,6/1/2020
裕元花園酒店,Taichung,149,4470,0.54,2708,6511931,21076107,31560014,1456.9,2405,6/1/2020
豐⾢喜來登⼤飯店,Taoyuan-Hsinchu-Miaoli,384,11520,0.03,2425,732439,3247793,4255972,63.54,302,6/1/2020
豪景大酒店,Taipei,209,6270,0,2140,40654,0,327658,6.42,19,6/1/2020
趣淘漫旅,Scenery,198,5940,0.54,2795,8919123,2014245,12956262,1501.47,3191,6/1/2020
遠百企業觀光旅館,Others,40,1200,0.03,1010,40400,0,40400,33.63,40,6/1/2020
遠雄悅來大飯店,Hualien,381,11430,0.97,2368,26303581,15827184,48758075,2301.22,11108,6/1/2020
鈺通大飯店,Others,120,3600,0.2,1880,1319990,2684711,4022584,366.6,702,6/1/2020
阿⾥⼭賓館,Scenery,35,1050,0.51,4612,2481376,0,2481376,2363.19,538,6/1/2020
阿里山賓館(新館),Scenery,104,3120,0.88,4401,12114952,7538846,20192411,3883.44,2753,6/1/2020
陸島酒店,Others,47,1410,0.39,1009,548975,84400,634625,389.27,544,6/1/2020
陽明山中國麗緻大飯店,Scenery,47,1410,0.37,3497,1804434,2106259,6245761,1279.9,516,6/1/2020
雲品溫泉酒店日月潭,Scenery,211,6330,0.68,8753,37673397,20476730,62743305,5951.16,4304,6/1/2020
⾸都⼤飯店,Taipei,129,3870,0.05,2368,483157,948333,1963477,124.79,204,6/1/2020
香格⾥拉台北遠東國際⼤飯店,Taipei,420,12600,0.13,4662,7920307,37371329,52890056,628.44,1699,6/1/2020
香格⾥拉台南遠東國際⼤飯店,Others,331,9930,0.51,3494,17803832,14965284,36991726,1792.77,5095,6/1/2020
馥藝金鬱金香酒店,Taoyuan-Hsinchu-Miaoli,191,5730,0.39,2306,5092455,2540192,7863217,888.5,2208,6/1/2020
⾼雄國賓⼤飯店,Kaohsiung,453,13590,0.48,2026,13154813,24433819,38626029,968.02,6493,6/1/2020
高雄圓山大飯店,Scenery,107,3210,0.4,2558,3317610,8320897,12736148,1033.43,1297,6/1/2020
高雄福華大飯店,Kaohsiung,271,8130,0.44,2148,7706429,12569845,22881659,947.91,3588,6/1/2020
麒麟⼤飯店,Others,167,5010,0.36,2724,4898347,1004303,6132785,977.64,1798,6/1/2020
麗尊⼤酒店,Kaohsiung,188,5640,0.25,2476,3433914,7160403,11094782,608.85,1387,6/1/2020
龍谷大飯店,Scenery,189,5670,0.16,1669,1520743,762461,2505744,268.21,911,6/1/2020
⻄華⼤飯店,Taipei,343,10633,0.25,2203.18,5743692,12510121,20693116,540.18,2607,7/1/2020
⻑榮桂冠酒店(台中),Taichung,354,10974,0.76,2044.01,16953042,20075137,41696220,1544.84,8294,7/1/2020
⻑榮桂冠酒店(基隆),Others,140,4340,0.8,2847.13,9851060,5664963,18188385,2269.83,3460,7/1/2020
⻑榮鳳凰酒店(礁溪),Others,231,7161,0.84,5599.81,33828476,21616111,62447581,4723.99,6041,7/1/2020
三德大飯店,Taipei,287,8897,0.3,1109.23,2967196,206757,7450617,333.51,2675,7/1/2020
