Hotel,Area,Room,Supply,Occupancy,ADR,Room_Revenue,F&B_Revenue,Total_Revenue,RevPAR,Demand,Date
義⼤皇家酒店,Kaohsiung,656,19680,0.06,2656.00,3123592,3802617,7990518,158.83,1176,2020-04-30
福容大飯店 福隆,Scenery,174,5394,0.65,4581.12,16052260,9263608,25920136,2975.95,3504,2020-07-31
桃園喜來登酒店,Taoyuan-Hsinchu-Miaoli,190,5890,0.28,1633.23,2714426,7973898,11721334,460.85,1662,2020-07-31
陸島酒店,Others,47,1457,0.08,1734.00,197645,14560,212355,135.60,114,2020-01-31
福容大飯店 林口,Taoyuan-Hsinchu-Miaoli,149,4470,0.45,2409.90,4814979,1624315,6472487,1077.18,1998,2020-11-30
西華大飯店,Taipei,343,10290,0.23,2598.84,6091682,12497104,20728064,592.00,2344,2020-11-30
蘭城晶英酒店,Others,193,5983,0.91,9461.75,51698978,54832712,119108813,8640.98,5464,2020-07-31
新竹國賓大飯店,Taoyuan-Hsinchu-Miaoli,257,7967,0.45,2977.09,10589523,31405144,45662146,1329.17,3557,2020-10-31
雲品溫泉酒店⽇⽉潭,Scenery,211,6541,0.42,8258.00,22815500,14564607,40236900,3488.18,2763,2020-05-31
漢來⼤飯店,Kaohsiung,535,16585,0.19,2687.00,8461609,32049090,49973789,510.26,3149,2020-03-31
麒麟大飯店,Others,167,5177,0.58,3712.82,11131049,3347856,14713017,2150.10,2998,2020-10-31
美麗信花園酒店,Taipei,203,6293,0.45,1609.28,4588067,3762743,11613251,729.07,2851,2020-12-31
阿⾥⼭賓館(新館),Scenery,104,3016,0.70,4821.00,10230265,7024343,18011858,3392.06,2122,2020-02-29
台南大飯店,Others,152,4712,0.59,2237.19,6210440,7937096,15171042,1318.01,2776,2020-10-31
福容大飯店 林口,Taoyuan-Hsinchu-Miaoli,149,4619,0.25,2543.01,2893940,1283812,4188665,626.53,1138,2020-07-31
瑞穗天合國際觀光酒店,Hualien,198,6138,0.32,5727.00,11076745,6689988,20596570,1804.58,1934,2020-03-31
台北寒舍艾美酒店,Taipei,160,4960,0.14,6005.00,4305429,16765934,29228505,868.32,717,2020-03-31
華泰王子大飯店,Taipei,220,6600,0.18,1506.68,1803498,8897566,12857321,273.26,1197,2020-09-30
台北萬豪酒店,Taipei,318,9858,0.12,4876.00,5787537,24365320,38993433,587.07,1187,2020-03-31
台北中山雅樂軒酒店,Taipei,88,2640,0.58,2181.02,3352235,773187,4596404,1269.79,1537,2020-09-30
台東桂田喜來登酒店,Others,278,8618,0.77,2943.67,19551876,22351041,44958293,2268.73,6642,2020-10-31
歐華酒店,Taipei,112,3360,0.11,2424.52,860703,6614679,8029728,256.16,355,2020-09-30
福容大飯店 林口,Taoyuan-Hsinchu-Miaoli,149,4470,0.44,2466.71,4866819,1574279,6448932,1088.77,1973,2020-09-30
美麗春天⼤飯店,Others,34,1054,0.04,2303.00,99043,59259,158302,93.96,43,2020-05-31
新竹國賓大飯店,Taoyuan-Hsinchu-Miaoli,257,7967,0.55,2250.83,9939665,31526368,44535582,1247.60,4416,2020-08-31
花蓮翰品酒店,Hualien,197,5910,0.39,2174.00,4957077,2471717,7671027,838.73,2280,2020-04-30
長榮鳳凰酒店(礁溪),Others,231,7161,0.66,6060.70,28782245,20595982,58453479,4019.31,4749,2020-12-31
寒舍艾麗酒店,Taipei,235,7050,0.43,3562.07,10686215,12506036,25886500,1515.78,3000,2020-09-30
福容⼤飯店⾼雄,Kaohsiung,250,7750,0.53,2493.00,10266992,6318649,16611459,1324.78,4118,2020-01-31
福容⼤飯店台北一館,Taipei,120,3720,0.07,2361.00,630349,3152926,4185030,169.52,267,2020-03-31
寒舍艾麗酒店,Taipei,235,7285,0.43,2856.00,8957680,3350148,13990348,1229.51,3136,2020-05-31
悅川酒店,Others,103,3193,0.84,4112.53,11021569,7439885,18461454,3451.79,2680,2020-08-31
全國大飯店,Taichung,178,5340,0.37,2213.03,4330898,7834624,15928315,811.03,1957,2020-09-30
全國大飯店,Taichung,178,5518,0.45,2098.73,5213234,12194016,19578790,944.77,2484,2020-12-31
國聯大飯店,Taipei,243,7533,0.26,1429.24,2834189,577669,3772061,376.24,1983,2020-07-31
⽇⽉⾏館,Scenery,92,2760,0.32,13304.00,11813631,780877,12733754,4279.90,888,2020-06-30
阿里山賓館,Scenery,35,1050,0.52,5199.97,2839181,0,2839181,2703.98,546,2020-11-30
陽明山中國麗緻大飯店,Scenery,47,1410,0.36,3724.84,1884771,1770128,6150687,1336.72,506,2020-09-30
蘭城晶英酒店,Others,193,5983,0.95,10109.31,57441127,64655079,135192368,9600.72,5682,2020-08-31
遠百企業觀光旅館,Others,40,1240,0.03,1019.05,42800,0,42800,34.52,42,2020-08-31
知本老爺⼤酒店,Scenery,182,5642,0.64,3770.00,13555404,6942229,23031574,2403.00,3596,2020-05-31
台北諾富特華航桃園機場飯店,Taoyuan-Hsinchu-Miaoli,516,15996,0.78,2741.00,34219611,27197161,67254894,2139.08,12483,2020-01-31
三德⼤飯店,Taipei,287,8610,0.25,1022.00,2210096,203877,6400442,256.62,2162,2020-06-30
北投老爺酒店,Taipei,50,1450,0.36,7057.00,3662724,2616785,7038580,2525.70,519,2020-02-29
新竹老爺大酒店,Taoyuan-Hsinchu-Miaoli,208,6448,0.52,2665.88,8960033,18362896,28180356,1389.58,3361,2020-10-31
南方莊園渡假飯店,Taoyuan-Hsinchu-Miaoli,111,3441,0.65,3085.38,6939020,14355046,26964360,2016.57,2249,2020-08-31
六福客棧,Taipei,230,6900,0.07,1053.00,535145,2273526,3087938,77.50,508,2020-04-30
義⼤皇家酒店,Kaohsiung,656,20336,0.14,2048.00,5754766,5458899,12899676,283.03,2810,2020-05-31
圓⼭⼤飯店,Taipei,500,14500,0.30,3581.00,15407007,21302809,43011231,1062.84,4303,2020-02-29
太魯閣晶英酒店,Scenery,160,4960,0.60,7784.00,23335923,7484155,34187533,4704.65,2998,2020-05-31
新⽵國賓⼤飯店,Taoyuan-Hsinchu-Miaoli,257,7710,0.12,2378.00,2185674,13243968,17780693,283.46,919,2020-04-30
太魯閣晶英酒店,Scenery,160,4640,0.67,7833.00,24274737,8346559,36236551,5231.66,3099,2020-02-29
台中⾦典酒店,Taichung,222,6882,0.65,3646.00,16399514,31514519,60314699,2383.03,4498,2020-01-31
天成大飯店,Taipei,225,6975,0.45,1735.63,5434273,18288786,25686933,779.11,3131,2020-08-31
神旺大飯店,Taipei,268,8308,0.04,3027.51,911281,22586805,24904021,109.69,301,2020-12-31
南方莊園渡假飯店,Taoyuan-Hsinchu-Miaoli,111,3441,0.55,3025.71,5715573,17188357,27289300,1661.02,1889,2020-12-31
漢來⼤飯店,Kaohsiung,535,16050,0.38,2656.00,16264223,46328127,85209496,1013.53,6124,2020-06-30
福華⼤飯店,Taipei,606,18180,0.04,2767.00,1821000,14636000,26934000,100.17,658,2020-04-30
台北W飯店,Taipei,405,12150,0.27,6390.41,21145851,34644987,62201433,1740.40,3309,2020-09-30
蘭城晶英酒店,Others,193,5790,0.70,9041.18,36616783,42963671,88138955,6324.14,4050,2020-09-30
⾸都⼤飯店,Taipei,129,3999,0.13,1652.00,847551,1026223,2392654,211.95,513,2020-03-31
漢來大飯店,Kaohsiung,535,16050,0.62,2561.16,25396475,68075319,107874757,1582.33,9916,2020-11-30
台北寒舍艾美酒店,Taipei,160,4960,0.32,5569.77,8783529,47296380,62447861,1770.87,1577,2020-08-31
香格⾥拉台北遠東國際⼤飯店,Taipei,420,12180,0.27,5235.00,17481119,27270953,52845797,1434.91,3339,2020-02-29
福容⼤飯店福隆,Scenery,174,5220,0.50,4254.00,11199984,6798003,18289226,2145.72,2633,2020-06-30
涵碧樓⼤飯店,Scenery,96,2976,0.70,14203.00,29640658,6531247,40062453,9960.56,2087,2020-01-31
板橋凱撒大飯店,Others,400,12400,0.40,3144.18,15475633,8792742,24272664,1248.03,4922,2020-07-31
福容⼤飯店淡⽔漁⼈碼頭,Others,198,6138,0.27,3097.00,5183919,8931175,15140657,844.55,1674,2020-05-31
福容⼤飯店⾼雄,Kaohsiung,250,7500,0.39,2157.00,6290739,2940983,9251052,838.64,2916,2020-06-30
和逸飯店桃園青埔館,Taoyuan-Hsinchu-Miaoli,218,6540,0.00,0.00,0,0,0,0.00,0,2020-06-30
墾丁福華渡假飯店,Scenery,458,14198,0.40,2769.58,15592736,6785759,23116958,1098.23,5630,2020-12-31
瓏山林台北中和飯店,Others,126,3780,0.16,1980.83,1218208,3019968,4864010,322.28,615,2020-11-30
阿⾥⼭賓館(新館),Scenery,104,3120,0.88,4401.00,12114952,7538846,20192411,3883.44,2753,2020-06-30
義華酒店,Taipei,149,4470,0.17,2838.00,2159718,130025,2546358,483.16,761,2020-09-30
台中福華⼤飯店,Taichung,155,4805,0.22,2324.00,2442448,3893940,7429660,508.26,1051,2020-03-31
台北中山雅樂軒酒店,Taipei,88,2728,0.67,2331.79,4248515,1062087,5897536,1557.37,1822,2020-12-31
尊爵大飯店,Taoyuan-Hsinchu-Miaoli,231,6930,0.24,3408.55,5566170,6610851,12669470,803.20,1633,2020-11-30
兄弟大飯店,Taipei,250,7500,0.08,2933.08,1739316,34206007,39988450,231.91,593,2020-09-30
香格里拉台北遠東國際大飯店,Taipei,420,13020,0.24,4534.69,14179970,39211907,62101968,1089.09,3127,2020-10-31
裕元花園酒店,Taichung,149,4321,0.50,2845.00,6157639,14579645,24125170,1424.78,2164,2020-02-29
⾸都⼤飯店,Taipei,129,3870,0.05,2368.00,483157,948333,1963477,124.79,204,2020-06-30
知本老爺大酒店,Scenery,182,5460,0.89,4247.48,20608764,12297214,37069277,3774.50,4852,2020-09-30
美麗信花園酒店,Taipei,203,6090,0.28,1294.00,2174551,2904783,7420313,357.01,1680,2020-06-30
麗尊大酒店,Kaohsiung,188,5828,0.32,2379.77,4369252,8923874,13974972,749.70,1836,2020-07-31
耐斯王⼦⼤飯店,Others,245,7350,0.37,2231.00,6059386,9761051,16790491,824.35,2716,2020-06-30
台北中山雅樂軒酒店,Taipei,88,2640,0.58,2193.64,3367240,645757,4483984,1275.47,1535,2020-11-30
阿里山賓館(新館),Scenery,104,3224,0.94,5687.84,17171580,12260903,29893949,5326.17,3019,2020-07-31
台北君悅酒店,Taipei,850,26350,0.09,4912.00,12097523,40321091,62253449,459.27,2463,2020-03-31
國聯⼤飯店,Taipei,243,7533,0.08,1668.00,989102,281740,1423960,131.27,593,2020-03-31
瓏⼭林台北中和飯店,Others,126,3906,0.37,2490.00,3568161,8469266,13899970,913.58,1433,2020-01-31
台東桂田喜來登酒店,Others,278,8618,0.74,3476.43,22120517,16341972,41848856,2566.78,6363,2020-07-31
新⽵國賓⼤飯店,Taoyuan-Hsinchu-Miaoli,257,7967,0.21,2396.00,3981935,22059222,29622954,499.81,1662,2020-05-31
北投老爺酒店,Taipei,50,1550,0.82,4763.19,6068305,4538153,12086266,3915.04,1274,2020-10-31
台北凱撒大飯店,Taipei,478,14818,0.50,2096.83,15397007,18277527,37740660,1039.07,7343,2020-10-31
麒麟大飯店,Others,167,5177,0.45,2958.13,6957515,2190572,9397673,1343.93,2352,2020-12-31
寒舍艾麗酒店,Taipei,235,7285,0.60,6363.00,28040272,24271343,57902942,3848.98,4407,2020-01-31
香格⾥拉台南遠東國際⼤飯店,Others,331,9599,0.55,3355.00,17647890,14330337,36071929,1838.54,5260,2020-02-29
⾼雄國賓⼤飯店,Kaohsiung,453,14043,0.31,1814.00,7782874,19501024,28388056,554.18,4290,2020-05-31
福容⼤飯店台北一館,Taipei,120,3600,0.06,2053.00,445565,2948173,3771982,123.80,217,2020-04-30
墾丁怡灣渡假酒店,Scenery,234,7254,0.52,3448.35,13014066,536434,14151598,1794.05,3774,2020-08-31
⾼雄國賓⼤飯店,Kaohsiung,453,13590,0.22,1940.00,5866836,9793166,16288340,431.65,3024,2020-04-30
全國⼤飯店,Taichung,178,5162,0.40,1974.00,4038283,5636507,11209187,782.49,2046,2020-02-29
古華花園飯店,Taoyuan-Hsinchu-Miaoli,255,7650,0.26,3312.00,6593564,14208503,21631307,862.11,1991,2020-06-30
福容⼤飯店桃園,Taoyuan-Hsinchu-Miaoli,182,5642,0.12,1949.00,1290070,2364613,3957493,228.62,662,2020-05-31
新⽵喜來登⼤飯店,Taoyuan-Hsinchu-Miaoli,386,11966,0.72,3730.00,31946505,63405371,106386350,2669.93,8565,2020-01-31
鈺通大飯店,Others,120,3720,0.25,2074.94,1902716,5926111,7841177,511.48,917,2020-12-31
瑞穗天合國際觀光酒店,Hualien,198,6138,0.82,7618.05,38532080,18765625,66516844,6277.63,5058,2020-12-31
大板根渡假酒店,Others,95,2945,0.99,4925.03,14321996,18456426,56206360,4863.16,2908,2020-08-31
台中⾦典酒店,Taichung,222,6882,0.34,2359.00,5444700,9188326,19564982,791.21,2308,2020-05-31
古華花園飯店,Taoyuan-Hsinchu-Miaoli,255,7395,0.53,2657.00,10395276,9809904,21172547,1405.82,3913,2020-02-29
台南大飯店,Others,152,4712,0.50,2038.42,4755626,8216240,14215333,1009.26,2333,2020-12-31
台中福華⼤飯店,Taichung,155,4650,0.58,2470.00,6680429,6551841,15204812,1436.80,2705,2020-06-30
墾丁怡灣渡假酒店,Scenery,236,7316,0.17,3220.00,4079895,272299,4843034,557.70,1267,2020-01-31
碧特弗大飯店,Others,54,1620,0.09,2693.38,385153,94369,479522,237.75,143,2020-09-30
圓山大飯店,Taipei,473,14663,0.46,2622.22,17875680,40955749,71812142,1219.10,6817,2020-07-31
台糖長榮酒店(台南),Others,197,6107,0.81,2866.91,14205526,22774425,38567616,2326.11,4955,2020-08-31
台北寒舍喜來登大飯店,Taipei,688,21328,0.35,3125.97,23647968,78215749,116050170,1108.78,7565,2020-08-31
馥藝金鬱金香酒店,Taoyuan-Hsinchu-Miaoli,191,5921,0.49,2210.37,6460912,5067830,11801396,1091.19,2923,2020-12-31
樂樂日暉溫泉酒店,Others,48,1488,0.22,2506.32,802023,0,802023,538.99,320,2020-12-31
遠雄悅來大飯店,Hualien,381,11811,0.95,3578.33,40263324,21969203,74279743,3408.97,11252,2020-07-31
華園⼤飯店,Kaohsiung,269,8070,0.29,1464.00,3401344,2106286,5842139,421.49,2323,2020-06-30
福容⼤飯店⾼雄,Kaohsiung,250,7750,0.17,1756.00,2327223,1676569,4004353,300.28,1325,2020-05-31
歐華酒店,Taipei,112,3472,0.32,3405.00,3755558,6137198,10924046,1081.77,1103,2020-01-31
⽇勝⽣加賀屋國際溫泉飯店,Taipei,90,2610,0.43,7046.00,7820982,6576931,20575575,2996.66,1110,2020-02-29
⾸都⼤飯店,Taipei,129,3870,0.07,1762.00,491725,574152,1587090,127.04,279,2020-04-30
⾼雄國賓⼤飯店,Kaohsiung,453,14043,0.20,2077.00,5887923,14399728,21073756,419.35,2835,2020-03-31
尊爵天際⼤飯店,Taoyuan-Hsinchu-Miaoli,250,7750,0.77,2292.00,13614272,23872703,37933774,1756.36,5939,2020-01-31
美侖⼤飯店,Hualien,343,10633,0.35,1492.00,5529588,2004313,7698344,519.96,3706,2020-05-31
台糖長榮酒店(台南),Others,197,5910,0.66,2449.71,9495069,19022854,32892114,1606.61,3876,2020-09-30
台中港酒店,Taichung,200,5800,0.38,2573.00,5613619,815024,6999402,967.96,2182,2020-02-29
裕元花園酒店,Taichung,149,4619,0.35,2544.00,4113962,16719245,24526387,890.65,1617,2020-05-31
長榮桂冠酒店(台中),Taichung,354,10974,0.57,2169.59,13477498,23713410,41725011,1228.13,6212,2020-12-31
福容⼤飯店福隆,Scenery,174,5046,0.16,3053.00,2460762,1898984,4416344,487.56,806,2020-02-29
神旺大飯店,Taipei,268,8308,0.03,2699.51,588494,21716546,23616338,70.83,218,2020-07-31
⽇勝⽣加賀屋國際溫泉飯店,Taipei,90,2700,0.54,4303.00,6321061,6123670,15178984,2341.26,1469,2020-06-30
國王大飯店,Taipei,97,3007,0.02,2157.11,155312,191757,394271,51.65,72,2020-08-31
老爺大酒店,Taipei,202,6262,0.66,2412.90,9950817,25602981,40531592,1589.08,4124,2020-12-31
澎湖福朋喜來登酒店,Others,331,9930,0.43,2145.21,9166473,13241753,25002515,923.11,4273,2020-11-30
福容大飯店 淡水漁人碼頭,Others,198,6138,0.62,4269.52,16181475,15697062,34324224,2636.28,3790,2020-10-31
寒軒國際⼤飯店,Kaohsiung,380,11780,0.05,1752.00,1109302,6173919,7559767,94.08,633,2020-05-31
福容⼤飯店福隆,Scenery,174,5220,0.10,4495.00,2355548,1185659,3597225,451.30,524,2020-04-30
台北有園飯店,Taipei,56,1736,0.68,3016.00,3585877,0,3888447,2065.66,1189,2020-01-31
福容大飯店 高雄,Kaohsiung,250,7500,0.54,1758.62,7074948,4805252,11886635,943.33,4023,2020-09-30
⻄華⼤飯店,Taipei,343,10290,0.11,2783.00,3067159,12110703,17716031,298.06,1102,2020-06-30
花蓮翰品酒店,Hualien,197,6107,0.87,2700.40,14412035,12045416,27361441,2359.92,5337,2020-10-31
台北君品⼤酒店,Taipei,286,8866,0.13,2631.00,3114903,31623094,37597938,351.24,1184,2020-05-31
台北華國⼤飯店,Taipei,326,10106,0.09,1875.00,1766035,14142136,17137897,174.75,942,2020-05-31
國聯⼤飯店,Taipei,243,7290,0.11,1127.00,896795,283665,1320174,123.07,796,2020-04-30
亞都麗緻大飯店,Taipei,209,6479,0.41,2336.07,6204595,13576376,23196427,957.65,2656,2020-08-31
裕元花園酒店,Taichung,149,4470,0.68,2888.88,8735972,24365169,37510836,1954.36,3024,2020-11-30
台北萬豪酒店,Taipei,318,9858,0.72,5386.00,38029331,95751047,159712656,3857.99,7061,2020-01-31
台北W飯店,Taipei,405,12555,0.27,5930.20,19848372,25205223,51270464,1580.91,3347,2020-07-31
尊爵天際⼤飯店,Taoyuan-Hsinchu-Miaoli,250,7250,0.28,2638.00,5355033,17170645,22899982,738.64,2030,2020-02-29
圓⼭⼤飯店,Taipei,500,15500,0.21,2349.00,7590310,30814965,48812911,489.77,3231,2020-05-31
知本老爺⼤酒店,Scenery,182,5642,0.84,5109.00,24165665,13060271,42813008,4283.39,4730,2020-01-31
碧特弗大飯店,Others,54,1674,0.19,2705.44,868447,132283,1000730,518.79,321,2020-10-31
美麗春天大飯店,Others,34,1054,0.12,2788.98,343045,169020,512065,325.47,123,2020-07-31
綠舞國際觀光飯店,Others,104,3120,0.51,4256.00,6822108,3807090,13096301,2186.73,1603,2020-06-30
台北寒舍喜來登大飯店,Taipei,688,21328,0.38,3203.03,26143110,113942331,157051512,1225.76,8162,2020-12-31
福容大飯店 淡水漁人碼頭,Others,198,5940,0.46,4060.91,11033483,11517309,24346455,1857.49,2717,2020-09-30
福容大飯店 淡水漁人碼頭,Others,198,6138,0.46,4435.85,12535701,12169836,26484500,2042.31,2826,2020-12-31
桃園喜來登酒店,Taoyuan-Hsinchu-Miaoli,190,5890,0.07,3960.00,1722426,1720855,3718905,292.64,435,2020-03-31
海灣藝術酒店,Taichung,226,6780,0.36,2269.43,5532859,1097100,6735819,816.06,2438,2020-11-30
國賓⼤飯店,Taipei,422,12660,0.04,4086.00,2030742,27100425,31249453,160.58,497,2020-04-30
名都觀光渡假⼤飯店,Scenery,97,2813,0.03,2270.00,220208,556387,805279,78.32,97,2020-02-29
澎湖福朋喜來登酒店,Others,331,10261,0.10,2131.00,2271435,8036198,11812228,221.41,1066,2020-01-31
雲品溫泉酒店⽇⽉潭,Scenery,211,6119,0.66,8691.00,35293925,18910818,58021555,5768.22,4061,2020-02-29
阿里山賓館,Scenery,35,1085,0.53,5374.24,3117059,0,3117059,2872.87,580,2020-12-31
遠雄悅來大飯店,Hualien,381,11430,0.80,3058.59,28142053,21073307,56442543,2462.12,9201,2020-09-30
美麗信花園酒店,Taipei,203,6090,0.42,1273.63,3275775,3105568,9286978,537.89,2572,2020-09-30
寒軒國際大飯店,Kaohsiung,380,11780,0.44,1885.88,9840529,11815525,22568108,835.36,5218,2020-08-31
悅川酒店,Others,103,3193,0.76,4011.56,9748086,5758113,15506199,3052.96,2430,2020-10-31
涵碧樓⼤飯店,Scenery,96,2976,0.39,13942.00,16089264,3653726,25110851,5406.71,1154,2020-03-31
板橋凱撒大飯店,Others,400,12400,0.51,3369.56,21480916,8725758,30223709,1732.33,6375,2020-10-31
台北萬豪酒店,Taipei,318,9540,0.07,5003.00,3326888,17531908,28291177,348.71,665,2020-04-30
碧特弗⼤飯店,Others,54,1674,0.39,2158.00,1419977,172903,1592880,848.31,658,2020-01-31
亞都麗緻大飯店,Taipei,209,6479,0.26,2847.04,4771631,13267090,21453519,736.48,1676,2020-10-31
美麗信花園酒店,Taipei,203,6293,0.19,1494.00,1783452,2038424,5813495,283.41,1194,2020-03-31
馥藝金鬱金香酒店,Taoyuan-Hsinchu-Miaoli,191,5921,0.55,2477.80,8040470,3954622,12232046,1357.96,3245,2020-08-31
麗尊大酒店,Kaohsiung,188,5828,0.41,2374.96,5716540,8243961,14632693,980.88,2407,2020-08-31
台北有園飯店,Taipei,56,1736,0.14,2487.00,589428,0,904760,339.48,237,2020-03-31
台南大員皇冠假日酒店,Others,231,6930,0.73,3292.29,16655680,17378730,37378383,2403.42,5059,2020-11-30
雲品溫泉酒店日月潭,Scenery,211,6541,0.86,10336.26,58172463,27705022,92287252,8893.51,5628,2020-08-31
山泉大飯店,Others,146,4526,0.78,1907.28,6768944,1002967,8180959,1495.57,3549,2020-12-31
亞都麗緻⼤飯店,Taipei,209,6479,0.08,3416.00,1827537,11872381,18191900,282.16,535,2020-05-31
美侖⼤飯店,Hualien,343,9947,0.26,2436.00,6318578,3548434,10244283,635.31,2594,2020-02-29
日月行館,Scenery,92,2852,0.37,14309.93,14996809,715640,16284757,5258.35,1048,2020-10-31
瓏山林台北中和飯店,Others,126,3906,0.14,1988.56,1115580,2144116,4151032,285.61,561,2020-07-31
⾼雄圓⼭⼤飯店,Scenery,107,3210,0.40,2558.00,3317610,8320897,12736148,1033.43,1297,2020-06-30
歐華酒店,Taipei,112,3360,0.12,2717.70,1138718,4664726,6428947,338.90,419,2020-11-30
趣淘漫旅,Scenery,198,5940,0.33,2254.00,4474171,942450,6350382,753.29,1985,2020-04-30
板橋凱撒大飯店,Others,400,12000,0.53,2907.79,18403423,11909727,30317873,1533.62,6329,2020-09-30
台糖長榮酒店(台南),Others,197,6107,0.65,2455.39,9792104,25258503,36778180,1603.42,3988,2020-12-31
遠百企業觀光旅館,Others,40,1200,0.04,1004.44,45200,0,45200,37.67,45,2020-09-30
福容⼤飯店林⼝,Taoyuan-Hsinchu-Miaoli,149,4619,0.68,2565.00,8026931,6659736,14740338,1737.53,3129,2020-01-31
台北花園大酒店,Taipei,241,7471,0.43,1530.09,4861108,22328853,29914197,650.66,3177,2020-10-31
名⼈堂花園⼤飯店,Taoyuan-Hsinchu-Miaoli,128,3968,0.14,5424.00,2945420,12994405,21297630,742.00,543,2020-05-31
豐⾢喜來登⼤飯店,Taoyuan-Hsinchu-Miaoli,384,11136,0.12,3349.00,4400191,3018109,8031805,395.18,1314,2020-02-29
裕元花園酒店,Taichung,149,4470,0.54,2708.00,6511931,21076107,31560014,1456.90,2405,2020-06-30
綠舞國際觀光飯店,Others,104,3016,0.27,5003.00,4087708,1995336,7548679,1355.31,817,2020-02-29
Total,Total,28503,855090,0.34,3364.63,987231644,1505597842,2898421619,1154.54,293415,2020-06-30
墾丁福華渡假飯店,Scenery,458,14198,0.67,5650.78,53908426,11986019,68848846,3796.90,9540,2020-08-31
新竹國賓大飯店,Taoyuan-Hsinchu-Miaoli,257,7967,0.56,2314.30,10381937,27788338,41143101,1303.12,4486,2020-07-31
台北華國大飯店,Taipei,326,9780,0.63,2801.47,17226250,9700694,27546556,1761.38,6149,2020-09-30
台北君品⼤酒店,Taipei,286,8580,0.15,2613.00,3304884,21830957,27067114,385.16,1265,2020-04-30
裕元花園酒店,Taichung,149,4619,0.73,3129.21,10608016,23385482,38740124,2296.60,3390,2020-10-31
康華大飯店,Taipei,215,6665,0.09,1755.55,1044555,7358230,8993763,156.72,595,2020-08-31
台北有園飯店,Taipei,56,1624,0.28,2896.00,1329440,0,1661606,818.41,459,2020-02-29
遠雄悅來⼤飯店,Hualien,381,11430,0.97,2368.00,26303581,15827184,48758075,2301.22,11108,2020-06-30
尊爵⼤飯店,Taoyuan-Hsinchu-Miaoli,231,6699,0.27,2064.00,3781810,5100172,9686974,564.50,1832,2020-02-29
台南⼤飯店,Others,152,4712,0.68,2382.00,7628593,19458595,28895932,1619.28,3203,2020-01-31
老爺⼤酒店,Taipei,202,6060,0.33,2483.00,5007674,19698995,28110439,826.34,2017,2020-06-30
福容⼤飯店林⼝,Taoyuan-Hsinchu-Miaoli,149,4470,0.16,2614.00,1910847,721659,2729262,427.39,731,2020-04-30
裕元花園酒店,Taichung,149,4619,0.59,3058.66,8304275,25038404,37860631,1797.85,2715,2020-12-31
龍⾕⼤飯店,Scenery,189,5859,0.04,1934.00,508655,129505,871226,86.84,263,2020-03-31
瑞穗天合國際觀光酒店,Hualien,198,5940,0.86,7910.67,40289031,17581429,66313963,6782.67,5093,2020-09-30
澎湖福朋喜來登酒店,Others,331,10261,0.83,3728.28,31641921,27355465,65648470,3083.71,8487,2020-07-31
龍⾕⼤飯店,Scenery,189,5859,0.21,2635.00,3193038,667210,4315850,545.18,1212,2020-01-31
南⽅莊園渡假飯店,Taoyuan-Hsinchu-Miaoli,111,3441,0.39,4601.00,6124331,3755454,11750212,1779.67,1331,2020-05-31
悅川酒店,Others,103,3193,0.84,3886.63,10470580,7085440,17556020,3279.23,2694,2020-07-31
幼獅⼤飯店,Others,55,1595,0.20,1572.00,496900,0,522590,311.41,316,2020-02-29
義華酒店,Taipei,149,4619,0.22,3244.00,3308880,111363,3810482,716.36,1020,2020-12-31
台北君品大酒店,Taipei,286,8866,0.32,2542.14,7115458,60411387,72199371,802.56,2799,2020-10-31
寒舍艾麗酒店,Taipei,235,7285,0.34,5196.29,12881612,16905526,32642700,1768.24,2479,2020-12-31
歐華酒店,Taipei,112,3472,0.10,2587.98,942025,3926521,5267141,271.32,364,2020-10-31
山泉大飯店,Others,146,4380,0.79,1871.98,6493901,949486,7835144,1482.63,3469,2020-09-30
⾼雄國賓⼤飯店,Kaohsiung,453,14043,0.77,2306.00,25045899,60083042,88412943,1783.69,10862,2020-01-31
台北華國大飯店,Taipei,326,10106,0.53,3144.40,16831967,6192877,23668471,1665.54,5353,2020-10-31
台南大員皇冠假日酒店,Others,230,7130,0.65,3435.04,16041655,12126056,31339097,2249.88,4670,2020-07-31
漢來⼤飯店,Kaohsiung,535,16585,0.70,3315.00,38411781,124982102,178697623,2315.86,11586,2020-01-31
台北諾富特華航桃園機場飯店,Taoyuan-Hsinchu-Miaoli,516,15996,0.00,563387.32,17465007,14426611,35297821,1091.84,31,2020-12-31
知本老爺⼤酒店,Scenery,182,5642,0.66,3521.00,13030114,6925660,22556302,2309.78,3701,2020-03-31
和逸飯店桃園青埔館,Taoyuan-Hsinchu-Miaoli,218,6540,0.68,4312.59,19070252,20239959,42720102,2915.94,4422,2020-11-30
台北凱撒⼤飯店,Taipei,478,14818,0.13,1602.00,3108567,9485831,37244342,209.70,1940,2020-05-31
新竹國賓大飯店,Taoyuan-Hsinchu-Miaoli,257,7967,0.44,2699.52,9370049,39059909,52235858,1176.11,3471,2020-12-31
尊爵大飯店,Taoyuan-Hsinchu-Miaoli,231,7161,0.02,1726.94,221048,8449890,9338078,30.87,128,2020-07-31
澎湖福朋喜來登酒店,Others,331,9930,0.83,3378.85,27753880,26454516,60051256,2794.95,8214,2020-09-30
香格里拉台北遠東國際大飯店,Taipei,420,12600,0.30,4492.91,17198871,55966253,81990814,1364.99,3828,2020-09-30
